Comp1	Comp2	Comp3
Otu126	0.0031624731249011	-0.00159254350802483	-0.00773559965728368
Otu127	-0.00664134193010747	0.000291796527536817	-0.00521406356918301
Otu128	0.00384869829290223	0.000439836616081205	0.00044306008006081
Otu129	-0.00353842891525979	0.000198924247162736	0.0043693635625988
Otu130	0.00334445198807666	0.00217180069900422	0.00148674214786147
Otu131	-0.0115405294816655	0.00623806929518215	-0.0215872746627351
Otu132	-0.00521522502520305	-0.0155187203710331	-0.00219269550497594
Otu133	0.00284510933335515	-0.00122394880480006	0.0026520719134615
Otu134	-0.00387783585838769	0.00539149679722448	-0.0052905431026813
Otu136	0.0139561271992553	0.00578294756526022	-0.00195579636955951
Otu137	0.0133791188659395	-0.0109918966049902	-0.00675670029650426
Otu138	-0.0104247133255326	-0.00409064282491242	0.00891582281737456
Otu139	0.000927523246231888	0.00329368759535656	-0.000832896494443522
Otu14	0.00174798040406315	0.000915980055157204	-0.000614399170695916
Otu140	0.00414093161704676	-0.00343492542578031	0.00156562967477816
Otu141	0.0108426863438205	0.00556422933404766	0.00685739594838887
Otu142	-0.000102187133154176	0.00166549761294079	0.00523295081264259
Otu143	0.00829909273342963	0.00596930684471924	0.00891875323421389
Otu144	-0.0140777611124849	0.0049031947547864	-0.0124128298483228
Otu145	0.0205795524059916	-0.0143776994116196	-0.0011027362031976
Otu146	0.00368462260533919	0.00192235413037346	0.00228970728191307
Otu147	-0.0126209687402208	-0.00311632721678769	0.00839695152262931
Otu148	0.00578484904018302	0.002233020902829	0.00141836584807168
Otu149	-0.0112839926820661	-0.00649251927276331	0.00747628219357661
Otu15	-0.00904641144117496	-0.0132200049195906	0.026346231443328
Otu150	0.000343373000401926	0.00342600205888254	-0.00251476018164852
Otu151	0.00629653112743859	0.0115460729608347	0.00331105646704057
Otu152	0.00121502861534033	0.00295060567356018	0.00191509797477768
Otu153	-0.0108964024916097	-0.00775742268162893	0.0122055049424267
Otu154	-0.000619169612293348	0.0121367162035289	-0.00812454092491875
Otu155	0.00678482206897345	0.00838624068389449	0.00293358932419563
Otu156	0.00942327963539038	0.00704144442850412	-0.0011473150481552
Otu157	0.00825143690126405	-0.0109210311527814	-0.00294527543554776
Otu158	0.0165127714079956	0.0125674072108676	0.00385522358079091
Otu159	0.00882386775914139	0.00993253407735356	0.00598901561837029
Otu16	0.108610903273538	0.00233246414402834	0.0100953941937663
Otu160	0.00131322101008988	-0.0014125922943113	-0.000222108979146695
Otu161	0.000147548092503514	-0.00131245197562614	0.00172194095960423
Otu162	-0.00640394372298822	-0.000472513065245531	0.000129618055407085
Otu163	0.0147602037478058	-0.00422102740153299	0.000626242211711333
Otu164	-0.00341478779840284	0.0067012681357021	-0.00390008327658621
Otu165	0.00669242801589092	-0.0164842423143182	-0.00419108997642612
Otu166	0.00195240466132599	-0.000469218718097645	0.00334039385725061
Otu167	-0.00385492710081795	0.00337366090729653	-0.000661555584687979
Otu168	-0.00446611176914498	-0.00591386044554488	-0.00861876411333333
Otu169	-0.00203712614026491	0.00762156852058384	-0.00878877656050502
Otu17	-0.0326788279845119	-0.0186565575100751	0.0389775233577933
Otu170	-0.00107985008722553	-0.00163593052278326	-0.00229917798692481
Otu171	0.0120518757625213	-0.0103197110013074	-0.00140674734816761
Otu172	-0.00754480122721708	-0.00296828520960099	0.00275861771129978
Otu173	0.00438328219450974	-0.00207083583166862	-0.000109735287139605
Otu174	0.0121199107601104	-0.00728378337959081	0.00238878639741912
Otu175	0.00403930621213138	0.00422126449446137	0.0039571228163081
Otu176	0.00860975544131539	0.00289585683941072	0.000910915873603272
Otu177	-0.0110642064408632	-0.00134549005736991	-0.0119852408349339
Otu178	0.00364093049173879	-0.00491923851072223	0.00795829696931632
Otu179	0.00318339149638947	-0.000780149541122222	9.32057989376491e-05
Otu18	0.07301497648757	0.0124470360090317	0.010059735482323
Otu181	0.0066998001372078	-0.00223550768235582	0.000728603391202372
Otu182	-0.0119719772773364	0.00162055540314616	0.0130171505485882
Otu183	-0.0022563723594222	0.000663822484358387	0.00961140973855138
Otu184	0.00661739663867022	0.0132075488442879	0.00094234867966329
Otu185	0.00618638437005399	0.00797243550500301	0.000850511130194698
Otu186	-0.00655161884402617	-0.0068793318548445	0.0102750687914203
