CS1	CS2	CS3
Otu125	0.0055354058163417	-0.00994447862302066	0.0217472508052371
Otu126	0.00735194825381452	-0.00525217507893629	-0.0340357886588809
Otu127	-0.015439436250566	0.000962338826114582	-0.0229413068872542
Otu128	0.0089472477951402	0.00145057193234896	0.00194941567767635
Otu129	-0.00822595015273199	0.000656047993841053	0.0192247196570471
Otu130	0.00777500297476067	0.00716255314234625	0.00654150211706181
Otu131	-0.0268288052482593	0.020573021664864	-0.0949816369375129
Otu132	-0.0121240760009591	-0.051180414210982	-0.00964761933231243
Otu133	0.00661415789768203	-0.00403655748057874	0.0116688250625454
Otu134	-0.00901498524783332	0.0177810433271414	-0.0232778084326033
Otu136	0.0324444575306191	0.0190720397477401	-0.00860528916222491
Otu137	0.0311030594408916	-0.0362510444003982	-0.0297287390133592
Otu138	-0.0242348155709824	-0.0134908542175286	0.0392286409039356
Otu139	0.00215625639845403	0.010862512590057	-0.00366465307352228
Otu14	0.00406361128515708	0.00302088300524116	-0.00270328885315414
Otu140	0.00962661618573103	-0.0113283119917165	0.00688859856890959
Otu141	0.0252064968724761	0.0183507116097676	0.0301717888192247
Otu142	-0.000237559177733297	0.00549277618641932	0.0230244086835234
Otu143	0.0192932865893337	0.0196866487416992	0.039241534416093
Otu144	-0.0327272255418102	0.0161706334354406	-0.0546150876588302
Otu145	0.0478422419416596	-0.0474173510247155	-0.00485191814744322
Otu146	0.00856581341861559	0.00633988359222919	0.0100744604931196
Otu147	-0.0293405526075469	-0.0102775817824426	0.0369456642102697
Otu148	0.0134483074226549	0.00736445609020023	0.00624065390980871
Otu149	-0.0262324222273244	-0.0214121923527312	0.0328948203071927
Otu15	-0.0210306131219104	-0.0435992988776835	0.115920523953014
Otu150	0.000798255172774296	0.0112988829148941	-0.0110646685276385
Otu151	0.0146378385520378	0.0380787063957127	0.0145682847022342
Otu152	0.00282463349223414	0.00973103560960869	0.00842622069631152
Otu153	-0.0253313732977748	-0.0255838172583171	0.0537028808496067
Otu154	-0.00143941237447115	0.0400266354188063	-0.0357470875073781
Otu155	0.0157729911978277	0.0276576458375952	0.012907470742266
Otu156	0.0219067361284788	0.0232225360002707	-0.00504806016782365
Otu157	0.019182498861427	-0.0360173316257246	-0.0129588883483789
Otu158	0.0383880071462894	0.0414470453253914	0.0169625602205233
Otu159	0.0205132554812584	0.032757289008991	0.0263510107674272
Otu16	0.252492814683469	0.00769241781342095	0.044418625372319
Otu160	0.00305290591593715	-0.00465869975136878	-0.000977255107347586
Otu161	0.000343011908146666	-0.00432843908122403	0.00757635104978273
Otu162	-0.0148875456050625	-0.0015583381761622	0.00057030520394844
Otu163	0.0343137316536157	-0.0139208598158394	0.0027553969325452
Otu164	-0.007938515901981	0.0221006417232876	-0.0171599379537353
Otu165	0.015558198448484	-0.054364685323912	-0.0184403354630278
Otu166	0.00453884585691896	-0.00154747348838174	0.014697365996152
Otu167	-0.00896172819439442	0.0111262628950469	-0.00291077189411442
Otu168	-0.0103825775985156	-0.0195037876804516	-0.0379216152410307
Otu169	-0.00473580181655738	0.0251357730853226	-0.0386696513310145
Otu17	-0.0759699902097827	-0.061528935265755	0.171496820702623
Otu170	-0.00251037768531472	-0.00539526454337817	-0.0101161305547194
Otu171	0.0280175557128976	-0.03403419038147	-0.00618953378663948
Otu172	-0.0175397500680898	-0.00978934234856611	0.0121376148679099
Otu173	0.0101900198367409	-0.00682957312805086	-0.000482823207892939
Otu174	0.0281757198338146	-0.0240217647768407	0.0105103977165122
Otu175	0.00939036288374155	0.0139216417433431	0.0174109056621464
Otu176	0.0200154986248392	0.00955047510317881	0.00400792977061428
Otu177	-0.0257214749375274	-0.00443739798169747	-0.0527337429748585
Otu178	0.0084642403314767	-0.0162235454059294	0.0350156323662925
Otu179	0.00740057816422407	-0.00257291681958985	0.000410095275734309
Otu18	0.169741309313699	0.0410500636270463	0.0442617309594356
Otu181	0.015575336761539	-0.00737265743690864	0.00320577487690409
Otu182	-0.0278318119909947	0.00534455772137505	0.0572740323493108
Otu183	-0.0052454936920067	0.00218927262684891	0.0422891469399175
Otu184	0.015383769518671	0.0435582190026554	0.00414623066406952
Otu185	0.0143817752659214	0.0262929250389753	0.00374215553568314
Otu186	-0.015230852822347	-0.022687892133358	0.0452091738629412
Otu187	-0.0408068789440941	-0.0206169669980233	0.0754357751901271
Otu188	-0.00577875588974953	-0.00129307290445849	-0.0117695573188049
Otu189	0.0196738245721478	0.00957702566487781	-0.00636902857324312
Otu19	-0.137220441513411	0.00305795078560714	-0.171610826499493
Otu190	0.00671236555394661	0.0048609768475594	0.00266481606821096
Otu191	-0.018585965683612	-0.0171166200100418	0.048162701861924
Otu192	0.00450230555954949	-0.0109301427139398	-0.0299487047868816
Otu193	0.00996129900944297	-0.00257141018764814	-0.0124272517481281
Otu194	-0.00517858185033149	-0.0118073514117612	0.00855082904528056
Otu195	-0.0221589995435169	0.0106598438102108	-0.0637313049386892
Otu196	-0.0107240017253644	0.0111786664662407	0.00690212299118583
Otu197	-0.0181957832715819	0.00655188236644497	-0.0588667784679777
Otu198	0.00390059036757888	-0.00444605202985316	-0.00598704687745364
Otu199	0.0031965470250793	-0.000158811841565249	0.0261865436453516
Otu2	-0.168098055846162	-0.107629561229874	-0.103387950340549
Otu20	0.167815568891419	-0.247364370599849	-0.050939790144873
Otu200	-0.00389179723633331	-0.0147439472306503	0.010413423747748
Otu201	0.0105639500354667	0.0274809392349468	0.0105137538680825
Otu202	0.00651457107862108	0.0192681677390306	-0.0013331923349557
Otu203	0.00315008352218684	-0.0279355691987727	0.0176770395310424
Otu204	-0.0107065617779649	-0.00777771639602288	-0.00529617980985752
Otu205	-0.00654177480529532	-0.0122979785895335	-0.0128831835503011
Otu206	0.0447067851885824	-0.00843880910198828	0.00474140102767552
Otu207	0.00574427787252843	0.00480375693423302	-0.0137063813290008
Otu208	-0.00824943602046595	-0.0076998477005002	-0.0420121147379196
Otu209	0.0414239882369688	0.00493827571087108	-0.0262691790104552
Otu21	-0.0823485672525826	-0.0186354048785981	0.0172798590556298
Otu210	-0.00231619479110865	-0.00130560289555479	-0.00867768200306804
Otu211	-0.00760885193353134	0.00798825240785444	0.0351368132621193
Otu212	-0.00224023471951235	0.0234830443401975	-0.000867994351301501
Otu213	-0.00409594854925725	-0.00227861602049378	0.00880091592582999
Otu214	0.0290917146996298	0.00758568878884304	0.0131521754012201
Otu215	-0.0119148184981975	0.00235052083362608	-0.026409969308734
Otu216	0.0289067191897153	-0.0165353740865051	-0.000465042775041809
Otu217	-0.00128314409017876	-0.0188501710144873	0.00395436877580122
Otu218	-0.0295521285695977	0.0163978720699482	-0.0509769625451975
Otu219	0.019785091617824	-0.0301918250803582	-0.00633333694691445
Otu22	0.0228532164739194	0.0403791217351561	0.0394924081537612
Otu220	-0.00399540017789882	-0.00895361693095107	0.0325727989832058
Otu221	0.0287613776694655	0.0046629363730907	0.00626649466117171
Otu222	0.00682650515694672	-0.010417169330822	-0.00218520885138806
Otu223	0.00312082153727476	-0.0203841674801668	-0.00977934698732186
Otu225	-0.0159376873221471	0.00251028780665965	-0.0651007552382595
Otu226	-0.00227447290894773	0.000818985295805621	-0.00735834730849722
Otu227	0.0119524716502641	0.044564569942282	0.00170631393115633
Otu228	-0.0480980208079811	-0.00440580485716663	-0.0279705001512835
Otu229	-0.00321659043508407	0.00115822011271245	-0.0104062745603283
Otu23	-0.115139836884199	0.108045311564266	0.00159167082129821
Otu230	-0.0235961190577696	-0.0139637833194754	-0.00444328881982238
Otu231	0.036839578081367	-0.00727873174753191	-0.00343781847778178
Otu232	-0.0209782153581697	-0.00124890176752699	-0.0161517591627891
Otu233	-0.006326722973954	0.0233165886331264	0.0110180703380307
Otu234	0.00888060604359273	-0.0156482583940752	-0.00489520414686019
Otu235	-0.00505585855510392	-0.00232334467827046	-0.00756819442981018
Otu236	0.0128679980075783	0.0249296896899375	-0.00778290777170461
Otu237	0.0291842259642642	-0.0183739531339737	-0.0010048552614898
Otu238	-0.0132777731359033	-0.00272592524699343	0.00114806706780758
Otu239	0.00761777270486294	0.0198167871019022	0.00758157573379588
Otu24	0.0419367537716802	0.00691439248037573	0.12709159845329
Otu240	-0.0248080012175765	-0.00201036975031175	-0.015966239544267
Otu241	-0.0105822113030826	0.00635259937466926	0.00507249401297662
Otu242	-0.031727093540904	-0.00262001350894559	-0.0201317849626601
Otu243	-0.005792545989142	-0.00322244967962292	0.0124463746636141
Otu244	-0.00315315123792131	0.0181622706045941	-0.0159575861788855
Otu245	0.00566365861359231	0.0323231851088673	0.00591819727444186
Otu246	0.0257100545807283	0.0542813485831912	0.0215722347723294
Otu247	-0.00583941788339932	-0.000680039240534672	-0.0106012200637438
Otu248	-0.00517074590351873	-0.00079223954400584	-0.00113515997669015
Otu249	0.0142296101326658	0.0050626916571893	-0.000362881756932082
Otu25	0.0128376300704147	0.0479042537283009	0.0350809446603951
Otu250	-0.0240155546706246	0.0434001531656385	-0.00374725553084172
Otu251	0.0212154270464499	0.0016501238898718	0.0371294344595787
Otu252	-0.0206371745351095	0.0066658214846493	-0.030241997383068
Otu253	-0.0068234187268432	0.00245695588741686	-0.0220750419254917
Otu254	0.0264969911171518	-0.0168158750675484	-0.0154375736834521
Otu255	0.000377958312230917	-0.00516987222842273	-0.0141270788247642
Otu256	-0.00831451473159126	0.0119483562534606	-0.0472180411369622
Otu257	-0.000783482987477667	0.00388496300717791	0.00832593810542357
Otu258	0.00363171516924669	0.00320487179251457	-0.0287131077134271
Otu259	0.00132930701961567	0.00938115085416727	0.0104286888790401
Otu26	-0.0150327508216651	0.0545595334778584	0.179960232770883
Otu260	0.00181312656906716	-0.00361505495439297	0.00144086447367446
Otu261	-0.00227447290894773	0.000818985295805621	-0.00735834730849722
Otu262	0.00220787080478107	-0.00660949117386818	-0.0107134006599383
Otu263	-0.0189122945677371	-0.00843679673414951	0.0283911421802103
Otu264	0.0169447001258389	-0.02050481004841	0.00645672281467959
Otu265	0.0195481358649393	-0.0298302332929118	-0.00625748586401237
Otu266	0.00184393149467495	-0.00976360767573133	-0.01807446515674
Otu267	-0.000673802995669388	0.000271384399394891	-0.00616521861162142
Otu268	0.0126448652311178	-0.00293618143845662	0.00903943571712785
Otu269	-0.00672708396398653	-0.017007454221266	-0.0102481020793026
Otu27	0.135563070679378	-0.165918133597155	-0.0375857013405026
Otu270	0.0185171748690394	0.0107257874555613	0.0241765338195466
Otu272	-0.0118212347686005	0.0176912611276386	-0.00933437432659684
Otu273	-0.003117983686147	-0.0159954937852149	-0.00303767038524244
Otu274	0.0220339446108505	0.0337719049574302	0.0490416733743564
Otu275	-0.0121296141021812	0.00245144668906238	-0.00427618722579126
Otu276	0.0107252340928686	-0.00806961644543608	-0.00810009711556311
Otu277	-0.00456199942528795	0.0072841290902967	-0.00223870136932315
Otu278	0.0155668268385264	-0.0237548009401993	-0.00498304286212355
Otu279	0.0169832813840342	-0.00125161404142638	0.00242393392592717
Otu28	-0.000683647556430845	-0.0204141634175604	0.00958301471654609
Otu280	0.00985950055145053	-0.0174886585779606	0.0137799730166819
Otu281	0.0118238537699627	-0.0180430665520319	-0.00378489275575334
Otu282	-0.00846757105527669	0.000394871241754654	-0.0118010089241931
Otu283	0.00699764745524586	0.00999750650711501	0.00960993784795793
Otu284	0.0253204224242185	0.00315894344259729	-0.0438976728643116
Otu285	0.00139789694614301	-0.00396297328731537	0.0357744236633004
Otu286	-0.0109329585077421	0.00878148513484715	0.0153477819773132
Otu287	0.011633939863107	0.0421882851263519	0.0137812554033758
Otu288	0.0032095388373033	-0.010928624342549	0.00426867711711189
Otu289	0.0217037888345155	-0.00170549655525108	0.0116680196499695
Otu29	-0.0686970278835588	-0.0601785238577642	-0.00865810856065328
Otu290	0.00305290591593715	-0.00465869975136878	-0.000977255107347586
Otu291	0.0200690890362686	-0.00667518045878527	-0.0107322440088931
Otu292	0.0124809724589874	-0.00108438699240762	0.00592426257574017
Otu293	0.0146412224293593	-0.0223423391252635	-0.00468675085013591
Otu294	-0.0176173408488911	-0.0098006980834909	0.0378541707209426
Otu295	-0.000154351533682254	0.0230339935840605	-0.00421459813392698
Otu296	-0.00748203800824143	0.00624500909987192	-0.0267947547170866
Otu297	1.68126967556197e-05	0.0081219889709704	-0.0275188175759939
Otu298	-0.0201206192592379	0.000222866975426789	-0.0238383220260844
Otu299	-0.00372697996907342	0.0207328768711996	0.0276188404645113
Otu3	-0.31649438617592	-0.0700152688485107	0.0569705432116281
Otu30	0.0963931844158247	-0.193135207576325	-0.0293823301805367
Otu300	-0.0100129461973667	4.60125869800873e-05	-0.0432477421959943
Otu301	-0.0293464287944654	-0.00347723603901215	-0.0124298871029511
Otu302	0.00854304096515404	0.00440397932256884	0.00282345412052368
Otu303	-0.00601768968082936	0.00216683142012034	-0.0194683570387251
Otu304	-0.0120004683966542	-0.00244229115584382	0.0243433701607108
Otu305	-0.0132069041154587	-0.0275309194289592	-0.0181012357497294
Otu306	0.00347207694368977	0.00909060690665477	0.00345094053210021
Otu307	0.00371545440363269	0.00165830926269226	-0.0371713586216116
Otu308	0.000240588412995128	0.0134801105126223	0.00584915732322794
Otu309	0.0206659815121841	-0.0140954902540987	-0.00105717826444766
Otu31	0.0045946035054965	0.0436328062733482	-0.0617463064822486
Otu310	0.0199109357842748	-0.0110624262584072	-0.0104568221299978
Otu312	-0.014481364972855	-0.0080561241990573	0.0311159366590353
Otu314	-0.0135644965719909	0.00223015669869888	-0.0282905208502226
Otu315	-0.0231392264991495	0.0143064370478561	-0.0037366231942432
Otu316	-0.00965962155403785	0.00662768672563192	-0.0392043297945416
Otu317	0.0100121302351737	0.00422074497639722	0.00300923817166458
Otu318	-0.00222402185501222	0.00481444193261909	0.00903810864303371
Otu319	-0.000783482987477667	0.00388496300717791	0.00832593810542357
Otu32	-0.0932953768424215	0.0191843809506596	-0.0598975460047917
Otu320	0.0161544596592951	-0.0246515219500805	-0.00517114796301889
Otu321	0.0110651661121253	-0.00455297758047768	0.000388164680829535
Otu322	-0.00526122090506928	0.00672046998151157	-0.0262427525292435
Otu323	0.0212716675420495	-0.0395953439760667	0.00173239848202835
Otu324	-0.00835904929655566	-0.0031551928917455	-0.0458427393488655
Otu325	-0.00345309018991989	0.00352177979041489	-0.0239717932375856
Otu326	-0.0136687781658812	-0.00101294936392213	-0.00935366739878474
Otu327	-0.0130229295797684	0.00525072778929803	-0.0131406997976985
Otu328	-0.0122484114640462	0.00441037079253307	-0.0396259129643921
Otu329	0.0053340229228732	0.0241349882262496	0.0210802095469149
Otu33	0.0895215016474728	-0.200210507036486	-0.0549744036380445
Otu330	0.00233348454687567	0.027918384367902	0.0050104348355112
Otu331	0.00131455508673704	-0.0192417689866937	-1.43480484429726e-05
Otu332	-0.0227094969083523	-0.00902340625066466	0.0275858320170034
Otu333	-0.00145977363350574	0.00122619480349613	0.00608129347157339
Otu334	0.0019277145145082	0.0259994880506516	-0.00036780208449357
Otu335	0.00904180302901033	0.00570145327156655	0.00331984624283745
Otu336	0.0108885300868583	-0.00754270732709551	0.00662406999183518
Otu337	0.00142267047289498	0.0164181841919928	0.00542228848324221
Otu338	0.00449779710285384	0.00622880483553584	0.00125451427037776
Otu339	0.011380275937248	0.0122112847238843	-0.0086994678840588
Otu34	0.131753992491606	-0.188722755794715	-0.0382451162740238
Otu340	-0.00933650546251991	-0.00906518884422313	-0.020726959232066
Otu341	-0.0241659082442916	0.00717128756762559	-0.00513497345715556
Otu342	0.0135536835381127	-0.014107783672285	0.00796464159868603
Otu343	0.00906737081188108	0.00807554049673268	0.0142557016790073
Otu344	-0.0111602270479593	0.00660169496195577	0.0127738417795725
Otu345	0.0157903140043799	0.0129011808528657	0.00673600713562888
Otu346	0.00636834993826077	0.0107018317464662	-0.00277224679970685
Otu347	-0.00218280962104099	0.0069805438505567	0.00183857868564883
Otu348	-0.00758006372524837	0.00305159969084718	0.00561194612392432
Otu35	-0.0934077783466894	0.0481475464136415	-0.100972178509467
Otu350	-0.0134021351880225	0.0196807264182	0.00142119267331158
Otu351	0.0189702692130408	0.01453366023892	-0.0183240976640201
Otu352	0.00590882408303482	0.00294580976225041	0.00185117776618551
Otu353	0.00485129924588296	-0.000828044088144821	0.0107503316035063
Otu354	0.00111100100561087	0.00297772240734849	-0.015665004949441
Otu356	0.00530710298447892	0.0138072279144855	-0.013876369121719
Otu358	0.00821860183896763	-0.00382121165574819	0.000148240558921332
Otu359	-0.00297952125175028	0.0152926920571123	-0.0171084563725774
Otu36	0.0718715110024453	0.194150178855919	0.0760809120140933
Otu360	-0.0133266462434727	0.00645852667310395	-0.0208385561136377
Otu361	0.0155668268385264	-0.0237548009401993	-0.00498304286212355
Otu362	0.0128015719076905	-3.59113320637888e-05	0.00211631968803733
Otu363	-0.00417434472740072	-0.0022423383837244	0.00413058530797899
Otu364	-0.016888028505683	-0.00939497453272045	0.0362871059643777
Otu365	0.00305290591593715	-0.00465869975136878	-0.000977255107347586
Otu366	0.0125015900720231	0.0199209995345841	0.00842653223174597
Otu367	0.0142886123433802	0.0119692444962799	0.00618940851274631
Otu368	-0.0142446954258697	-0.00326383352245002	0.00322568149056396
Otu369	-0.00142651804004876	-0.00772025617762817	0.00393598734407974
Otu37	0.0676717675653099	0.0682378388682085	0.0203717019911304
Otu370	-0.0112172170740438	-0.0062402469715855	0.0241023008964177
Otu371	0.00934838527546475	-0.00458502405245162	-0.0071487034995769
Otu372	-0.00203297012145167	-0.00282739295737464	-0.0174310198912
Otu373	-0.00227447290894773	0.000818985295805621	-0.00735834730849722
Otu374	0.0039685302985629	0.00302506034509112	0.00159079760240951
Otu375	0.0139901724493605	-0.0213488442507194	-0.00447834550270251
Otu376	0.00453481855201295	0.0023018260682144	-0.00285412537443385
Otu377	-0.00848924423956457	-0.000333726116997759	0.00300522791561024
Otu378	0.0111502581989455	0.0105409389909244	-0.00202871517207529
Otu379	0.00195110710523893	0.0118113609897844	-0.00315284576126421
Otu38	-0.00499421274948208	0.00799286534874523	-0.00725683878970635
Otu380	0.0122623440457796	0.0192986276483743	0.00818842301829873
Otu381	0.0155525781240364	0.0201293473669771	-0.0189070356117663
Otu382	-0.0146579896148183	-0.00300112523721523	-0.00673123361941073
Otu383	0.0132923539295786	-0.0229358156443936	-0.0123413901706208
Otu384	0.0110520851711334	0.000575206363156777	0.00202029269584495
Otu385	-0.0164292695402742	-0.00288687235913823	-0.00143506454579466
Otu386	0.00863492190193474	-0.0131767927428198	-0.00276409485341866
Otu387	0.00827572443960848	-0.000296321272016677	0.00128108316445678
Otu388	-0.00334267682004678	0.00988638525915914	0.00978992102466369
Otu389	-0.00227447290894773	0.000818985295805621	-0.00735834730849722
Otu39	-0.0346353600479532	-0.00979058997927572	-0.00601045515730126
Otu390	0.00211279000709333	0.00549618784698937	0.0021027507736165
Otu391	7.98198856416619e-05	0.00266879488961473	-0.0153282691175835
Otu392	0.0173868811147785	-0.0051719432498651	0.00124164602221267
Otu393	-0.0121353381380271	-0.00378680944835097	-0.0231059080313435
Otu394	-0.00517074590351873	-0.00079223954400584	-0.00113515997669015
Otu395	0.0147002435635752	-0.0137121233059428	-0.00192657525715192
Otu396	0.0038779328100444	0.0251496569776818	-0.00753254879683546
Otu397	-0.0111425961214114	0.00401219216313223	-0.0360483925120003
Otu398	-0.00102811947365279	0.0173687009882684	0.0030299198714906
Otu399	-0.0144862367994304	-0.00180594434493414	-0.00561003588336256
Otu4	0.0260932543005166	0.0557852821344871	0.0325544772810431
Otu40	-0.026226867431027	-0.0145902614686265	0.0563533580762908
Otu400	-0.000748843226370356	-0.00615699085853995	-0.0146692128121047
Otu401	0.000713463373530007	0.00859176869036817	-0.00438460864615824
Otu402	-0.0052572483483489	0.00459055020670564	-0.0325946878646942
Otu403	0.00210133955967843	0.00453260778618093	-0.0107485478430635
Otu404	-0.00391562146330333	-0.00822089954366792	-0.00100944534332882
Otu405	-0.002896272994571	-0.00161122483981146	0.00622318733180707
Otu407	-0.0218889469854723	-0.00826681335904921	-0.0169581544346638
Otu408	-0.00274766303086296	-0.00892919654408584	-0.00563677097010709
Otu409	0.0108654539978996	0.0134221686725033	-0.0286446148695379
Otu41	-0.0445212356013077	0.0721289293481298	-0.121310066621656
Otu410	-0.00841742760786943	0.00926130948550242	0.00468586558573133
Otu411	-0.0375552136938152	-0.00771008090862667	0.00324722403561477
Otu412	-0.000825075272524329	-0.00852210939367823	-0.00587574272640346
Otu413	-0.00683577563330746	-0.000192700696824299	-0.00652184406624782
Otu414	-0.00484731330226082	0.000607983639546996	0.0308508832482687
Otu415	0.0150845615439885	0.00590303189073478	0.00438846136220605
Otu416	-0.00960585081343105	-0.0053438282465551	0.020639977379697
Otu417	-0.00297308603029549	0.00732749464098351	-0.0143510140102359
Otu419	-0.000776623613972409	0.00754144179077202	0.0292818150857018
Otu42	0.134220938816425	-0.077126821234567	0.00790446118327584
Otu420	0.00819843299068696	-0.00593573216438539	0.00967889224796987
Otu421	-0.0028605619186053	0.00489439308959447	-0.00505537458996487
Otu422	0.0137235845367372	0.0104993875991646	0.0056270655191007
Otu423	0.00057342495208472	0.0117508229170589	0.0163422322598468
Otu424	-0.00072795144592288	-0.00519350142276026	-0.00930573840794171
Otu426	-0.00409594854925725	-0.00227861602049378	0.00880091592582999
Otu427	0.00495516591988607	-0.0109030545754533	0.011785030583812
Otu428	0.00753996853047673	-0.00182540064045379	-0.0065698174975463
Otu429	0.00305290591593715	-0.00465869975136878	-0.000977255107347586
Otu43	0.0408127411187745	0.029901031211119	0.103363418784428
Otu430	-0.0100454161112802	-0.00833531592482577	0.00595715976901388
Otu431	0.00211279000709333	0.00549618784698937	0.0021027507736165
Otu432	0.00220602739570287	0.00550875257474225	-0.00320199782341037
Otu434	-0.00633456762515003	-0.000822836560537941	0.0112696552690794
Otu435	-0.00425963306840417	-0.00577909565915011	-0.00258261374184592
Otu436	-0.00575734012327977	0.00554255526789459	0.00665482614666118
Otu437	0.00431746095096737	-0.00658839637140989	-0.00138204742670933
Otu438	0.00422558001418667	0.0109923756939787	0.00420550154723301
Otu439	-0.00820072869786479	0.00295289347787821	-0.0265308985234592
Otu44	-0.010828350862031	0.0149982109749234	0.128338557927237
Otu440	-0.0108784220265308	-0.00139114288562878	-0.00400739012023826
Otu441	-0.00517074590351873	-0.00079223954400584	-0.00113515997669015
Otu442	0.00527814462657969	-0.00607251742776391	-0.00339239629091707
Otu443	0.00951443165298915	0.00555265367642788	-0.00919133043490731
Otu444	-0.00900913642422607	-0.00206422956691047	0.00204010010328581
Otu445	-0.00196358606324948	-0.00744942303633925	0.00980162153636125
Otu446	-0.00601768968082936	0.00216683142012034	-0.0194683570387251
Otu447	0.00532232884439663	-0.00543243649555965	0.0063714278907284
Otu448	0.00321366052297664	6.60115882919246e-05	-0.00968557121342115
Otu449	0.0515649711074834	-0.0218380313562383	-0.105558136106521
Otu45	-0.0302453077499398	0.0475326112543199	0.0212729637226328
Otu450	-0.0132377648016085	-0.00319570392782314	0.00395286737842676
Otu451	0.00301654055906579	0.0110121576273962	-0.00496314308244541
Otu452	0.00204298804201964	-0.00576941107560427	-0.00874039473520655
Otu453	0.00821860183896763	-0.00382121165574819	0.000148240558921332
Otu455	-0.00499421274948208	0.00799286534874523	-0.00725683878970635
Otu456	0.0124441818531543	0.00717116403823054	0.00435374210615434
Otu457	0.0205487941659188	0.0509258438308387	-0.0147350715383034
Otu458	0.00603453782787022	-0.0027543259118289	0.00898167280688589
Otu459	0.00845116002837333	0.0219847513879575	0.00841100309446602
Otu46	-0.00698461111525952	-0.0109313440933977	0.0379861405364498
Otu460	0.00298793628247774	0.00777278339456254	0.00297373866233898
Otu461	0.00604084219841489	0.00311408364319377	0.00199648355499139
Otu462	0.00142118795639637	-0.00819962121122135	0.00484113990509773
Otu464	-0.0019061920789478	0.0398053774875548	0.0417026382368771
Otu465	-0.012493952978087	-0.00143597684873429	-0.00555288712808898
Otu466	-0.00581665442408115	0.0159946837439283	-0.0157458716133418
Otu467	-0.00393950263873645	0.00141852414298716	-0.0127450313980549
Otu468	0.00822816336696707	0.00880415600424124	0.00417341134425544
Otu469	-0.00875732975403421	-0.00571431801087136	-0.00799923748245857
Otu47	-0.00442552780904734	-0.000624163101988183	0.0122399680981541
Otu470	-0.000464459731187643	-0.0123889073199868	0.00123532048382356
Otu471	-0.00611286342965507	-0.00045300472709901	-0.00418308722852126
Otu472	0.0380428690391394	0.0737674024421191	-0.00400716894860678
Otu473	-0.00729096488813437	-0.00197173798916485	0.00342052933521162
Otu474	-0.00227447290894773	0.000818985295805621	-0.00735834730849722
Otu475	-0.0619199065072403	0.00216917847493408	-0.147108102548269
Otu476	0.00305290591593715	-0.00465869975136878	-0.000977255107347586
Otu477	0.011736689467657	-0.00280608437611205	0.00105649719404911
Otu478	0.00119183960787349	-0.010347720687073	0.00710826042794779
Otu479	0.0044241504833157	-0.00392648028389338	-0.000548861440449234
Otu48	-0.0573325713929657	-0.0887539493698561	0.173121100479933
Otu480	-0.00895599461792309	-0.00137219914198331	-0.00196615475434605
Otu481	-0.000207244239833596	0.00284482204475009	-0.00952480306549707
Otu482	-0.00635478104818336	0.00589105908874402	-0.00969825815057657
Otu483	-0.048132120840047	-0.0106314742073613	0.00856783380421895
Otu484	-0.00255667643307628	-0.00259538820958533	-0.0191186349053814
Otu485	-0.000228654152606329	0.00893100350727499	-0.00743253589798935
Otu486	0.0057024476800291	0.00375026552332391	-0.005098323559648
Otu487	-0.0138692304772824	-0.0474868939260491	0.0647567084663826
Otu488	-0.00125383710973832	-0.00458230028984378	-0.0194062436827095
Otu489	0.0105755763142615	-0.0161382093331584	-0.00338531099576439
Otu49	-0.00556153526736972	0.0428968329619142	0.0318841216544047
Otu490	0.00863492190193474	-0.0131767927428198	-0.00276409485341866
