CS1	CS2	CS3
Otu269	-0.0155688534478483	0.00401811064354454	-0.010394834503586
Otu27	-0.175911495914391	0.108238806571226	0.0433681079477789
Otu270	-0.00283152611095445	-0.0142871651233696	-0.00940271438959745
Otu271	-0.0252496593802232	0.00322457447711735	-0.0264247863701847
Otu272	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu273	-0.00652944539705985	-0.00381307411662716	0.0166653953924407
Otu274	-0.000425826148828782	0.0103935423051669	-0.00113494390148641
Otu276	-0.00696572609317761	0.000741816949246159	0.0117285328172144
Otu277	-0.000893139671801185	-0.0109063404727983	0.0331502012147389
Otu278	-0.00285439495868114	-0.0840078052018525	0.0154264975760802
Otu279	-0.00143344542753939	-0.000600919389315211	0.019190592033398
Otu28	0.128509895638047	-0.00356326489479755	-0.0756539881616402
Otu281	-0.0138454996620991	-0.00902961757349638	-0.00423975696456187
Otu282	-0.00995626334464971	0.00878016738468717	0.00944672304202395
Otu283	-0.0162537209650073	-0.0127577125406969	-0.0368468936300708
Otu284	-0.00591122938982483	-0.00188315270398154	-0.013166088038651
Otu285	-0.0187470299950278	0.00754426117990872	-0.00568852896528577
Otu286	-0.00146780195700194	-0.0358374455466033	-0.0169859681985048
Otu287	0.00976352523095757	-0.00612455548060354	-0.00286352082594574
Otu288	-0.0143342916508645	0.0142805309250831	0.0373478335111019
Otu29	0.000310346788443519	-0.011046753255442	0.022554711852733
Otu291	-0.0133167714355674	0.0117881383630036	0.0184815725533925
Otu292	-0.0234594643621989	-0.00747353060324097	-0.052251292034779
Otu293	-0.00660895537312146	-0.00210542872905763	-0.0147201339260852
Otu295	-0.00646004864461253	0.00357621442353124	0.000518430748717674
Otu297	-0.00456794420340049	0.00252876546985608	0.000366585897993887
Otu3	-0.125781466784781	0.0904881027467085	0.0524061840418961
Otu30	-0.0655418700526402	-0.0557478573863714	-0.0134226566838682
Otu301	-0.00739945307710367	0.003276946389673	-0.00157390582738731
Otu302	-0.0036722795124573	0.0116100120714633	0.00683396224040249
Otu304	-0.000594859485714278	0.00577692596285614	0.00685249330792158
Otu306	-0.00699404349743466	0.0188681653326579	0.0211338735938471
Otu308	-0.0161303289923184	-0.0251927549977607	-0.0376335098933641
Otu31	-0.221082994410864	0.0264820884605959	-0.0793524671742647
Otu310	-0.0127204268840339	0.0204659587974775	-0.0100044066478174
Otu312	-0.000615024610029097	-0.00110145909021622	0.00766616083167506
Otu314	-0.0114149944763733	0.000347486350821864	-0.0148838570731764
Otu316	0.0203618265224261	0.00402163143902726	-0.0250689691182152
Otu317	-0.00789876918605636	0.0170011333931307	0.0340460943972258
Otu318	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu319	-0.0103067399097466	0.0109580142000479	0.0341330171868425
Otu322	-0.00314280326040569	-0.00608636169940451	0.00699482096323165
Otu324	-0.00434384324705471	0.0131639338360906	0.00971070553175606
Otu327	0.000181402702117834	0.0102695232891092	3.51749290217395e-05
Otu329	0.00912525155660534	-0.00956169925684508	-0.00604593824482602
Otu33	-0.0472898351185986	-0.0150652216318523	-0.105328704309208
Otu330	-0.0118224587796497	-0.00376630540796307	-0.026332176077302
Otu331	-0.00161232950848807	0.00347034182184685	0.00694962991731938
