Comp1	Comp2	Comp3	Comp4	Comp5	Comp6	Comp7	Comp8	Comp9	Comp10	Comp11	Comp12	Comp13	Comp14	Comp15
Otu128	-0.00665128058742912	0.00045460919662373	0.0164932884948297	-0.00387230224500248	-0.00949631851597563	0.00509465750098867	-0.00777188469291309	-0.000534879923264003	-0.00076835387699064	0.00352046620503515	0.00227531453080212	-0.00340381908873884	-0.00704527265366825	-0.000662456827905047	-0.000820803285965767
Otu129	-0.0178820750575671	-0.00159990300904498	0.00137467672749152	-0.00134323696514988	-0.00543909761999858	-0.00194134688589737	-0.000375390298185116	0.0023942809634619	-0.00406598845826412	0.000879208187532749	-0.00487394743688698	-0.00185362989278493	-0.0104556575356057	-0.00210423898425275	-0.00517276104762323
Otu13	0.0926650207670811	0.0159655024505413	0.0053425201000166	0.0248920460731612	0.00160383934646693	-9.6856875478902e-05	0.0109911726979981	0.0294045827893411	0.0418802831385769	0.0136850909665095	-0.00780857524952146	0.00222838025065374	0.00516434962143545	-0.00154723393500912	-0.00460537021200434
Otu130	0.0147175049013536	-0.00705077850384501	-0.000109055086553437	-0.00944744148032651	-0.00276803749419293	0.000835332391392155	-0.0027185666883208	-0.00194526152506603	-0.000191539869427052	0.00136882755171226	-0.00207977063761216	-0.001634261506962	-0.000114144734505399	0.00508011952576725	-0.000575950524536042
Otu131	0.0168028696678863	-0.00985279611536503	-0.00245686791299035	-0.00819439988560064	-0.00393246474605821	0.00116275241283406	0.0085371441790515	0.00111297857857274	0.00244588566414827	0.00226934344288439	0.00440311770817326	-0.00121955347639391	-0.00743654091839024	0.00116864582396051	0.00928434530422655
Otu132	-0.0148145516921638	-0.00367144926369521	-0.013984455243573	0.00105299175837112	-0.00249489126042832	-0.00310770517599841	0.00159687695402816	0.000304205766709825	-0.00412654531767298	0.00165502395834127	-0.00713720144927142	0.000587617285119687	-0.00287660179725112	0.00229267157292696	-0.00135133658344877
Otu133	0.0107857443585113	-0.00335192238097586	-0.00771915656303192	-0.0105489311549864	0.00824230714412466	-0.00297770130294457	0.000575704982457573	0.00372600132489146	-0.00291582055320708	0.00323298541003147	-0.00512095285802297	0.000232930871738159	8.31216890931631e-05	0.000452425554156114	-0.00551433136992698
Otu134	-0.00970472915836391	-0.00584092073799212	0.0100561953993544	-0.00110383955042844	-0.00357845902264121	0.0044999698731199	-0.00859654816629793	-0.00283893429266668	-0.000466452689144521	0.00389770064414787	-0.00107573472591164	0.0026137715211597	-0.00629738649437137	-0.000497615406933878	-0.000942630471079262
Otu135	0.0247764948671252	-0.000719573240555458	-0.00454745588363767	0.000646845900660152	0.00197954209440522	0.00126348147777696	-0.00246035391522746	-0.00835477435079758	-0.00579920057206941	-0.00319835699139565	0.00379107694272633	-0.00158013141628502	-0.000321759691697531	-0.00137115050602316	0.00441654249413677
Otu136	0.0241443345575478	-0.00243961825071932	-0.00400540507312776	-0.00255886179486545	-0.00212546138306161	0.00220135232435302	-0.00409421676026293	-0.00113621428441444	-0.0002530036180983	0.00233942880669525	0.000737254439583226	-0.000863101410763987	0.00586581710370938	-0.0007218847205757	-0.00587631120949597
Otu137	-0.00329393328049638	-0.00200132767383837	0.00738972668938461	-0.00380146135747181	-0.00489428566744168	0.00209065534248672	-0.000303782137597013	0.00404804376803196	-0.00302770737564505	-0.00437545579514893	-0.0106659482042741	-0.00311782244082878	0.00360984351545096	0.00346435452090776	0.00443687516736228
Otu138	-0.0134281283000682	-0.00467240795360707	0.00264887050237407	0.00271829545955421	0.00294565329331095	0.00171282131777129	-0.00170372021886551	-0.00195220979918261	0.00207320056385121	0.00230619506005522	0.000872053261983203	0.00606763323077765	-0.00248309189754062	0.00111907301085248	-0.000747144968925136
Otu139	0.0158084814071698	-0.00170535990623527	-0.000546155464342811	0.00820761827826607	0.00178685307544977	-0.00106369510854542	-0.000752953118167066	0.00805433537895787	-0.000736651109702607	0.00645970046380091	-0.00268370842142793	0.00439947511069704	-0.000627390982388527	-0.00200348597444554	0.00362823360592422
Otu14	-0.0708528354972074	-0.0480937766238506	-0.00986036121016747	0.00802167716132181	0.0225249920850347	0.010434085891451	-0.00646367647028465	-0.0157972593206443	0.0199526229124854	-0.00101105158925534	0.00501842028031748	0.0293322273160947	0.00267784862273329	0.00509090305860169	0.00294391787616655
Otu140	-0.0111241264915519	-0.0028177183760494	0.00878045660038035	0.00202873669541472	0.00271987047159702	0.00561420483047283	-0.00123351090468801	-0.00356795137916192	0.00374223862813463	0.000154067601046402	0.00329933288002008	0.0108080035444377	0.0034629405638001	0.000705021500667439	0.000222640798448909
Otu141	-0.0110032302904106	-0.00856434313015451	0.00418754949954715	-0.000790677039767279	0.00757070599423125	0.0049157668258791	0.00053008869986805	-0.00247484006390066	0.00120332596303033	0.00270315828101165	0.00210544912469106	0.00324081643298742	0.00692199795726049	0.000652788753819654	0.000197016779717566
Otu142	-0.0100743273941971	-0.00413515783847997	0.00556822236732631	-0.00120928383418753	0.00236546888034734	-0.000340337657518486	-0.00386783904676002	0.000455607894401249	0.000887267813189542	0.00105773744776356	0.00313455956821019	0.00249612460894621	-2.93919903103784e-05	0.000202787300170318	0.000881995974211214
Otu143	0.00498498327639908	-0.00829997181638315	-0.00193708279489285	-0.0118841214279913	-0.00501389994443363	0.00184282067402953	-0.000600274028814629	0.00448317507969035	0.00203569084816174	-0.00258506307336248	-0.00323309652525964	-0.000351507606849382	0.00170484297658729	-0.0109821594555288	0.00140415155497438
Otu144	0.00962877982740811	-0.00531890621308252	-0.00462282565665161	-0.00659094410740335	-0.00378857196418941	0.00288598198929079	-0.0058949392988905	-0.00103325849596336	0.00113120643332008	0.00505307075775403	0.000755693227044108	-0.00102948942864421	0.000981316509120013	0.000662047368736105	0.00345914346702461
Otu145	-0.00456563973605715	0.00241170458243703	-0.00439211043707659	-0.00658275510674765	0.0084143268410057	-0.00702149488273061	0.00148162994991423	0.0027965135392419	-0.00312076946233541	0.00483422779602256	-0.000542029592274902	0.000971225362632335	0.000139510845518674	0.000139679877502012	-0.00245621552820275
Otu146	-0.0151285418359479	0.00343558935378689	0.00619712325520493	0.00227146064216911	-0.00448789982899523	6.13821354159265e-06	0.00189238237844043	0.00164531964740963	-0.00298414918147137	0.00377246101503907	-0.00466941545766604	0.00243948559534831	0.000702839708987945	0.00206556311180871	0.00150267232255101
Otu147	-0.000893692458532964	0.0121925659090104	-0.00226334217974277	-0.000738315468214041	0.00149763388313427	0.00215817935737649	0.00277880138807073	-0.00360527124778004	0.00384250371356581	0.000390179889784645	-0.00587165798683801	-0.000910833489155063	-0.00506911199988877	0.00512012572530949	-0.00343800093698545
Otu148	-0.00535820600674982	-0.00406918699942417	0.0130595686169939	-0.00122976753840679	-0.00292609813809465	0.00141221827402729	-0.00118952378069769	-0.00554239209050032	0.00232245769694918	0.000610938458189824	-3.15495618795663e-05	0.00131044058612337	0.000793641639155489	0.00202843580554141	0.00220535300225437
Otu149	-0.00536494552212087	-0.000965971599935823	-0.00461542495214914	-0.00151566542465159	0.00181798222954259	0.00948674977732513	0.00496301058937259	0.000199610776501395	-0.00428909686304503	0.00281383476521172	-0.00152960719764248	-0.00108721383325443	0.00647132908049231	0.0010547731802445	0.00268458178278271
Otu15	0.0578056760919577	-0.0256402783746601	-0.0159691570600344	-0.0454959732744507	-0.0120259500772053	0.0101851750926609	-0.0102280298257266	0.0252570459504224	0.0101260851728333	-0.0125997585807154	-0.00416610548082174	0.00650320621744707	0.00125613246300126	-0.00458318824186708	0.00618694289386939
Otu150	0.00356784292631014	0.00107967235460403	0.00445750794572043	-0.0043008182053071	0.000988900482662652	0.000514803945987692	-0.0040900768727536	-0.000161724359580665	-0.000340550707207514	-0.00015135375571828	0.00498999962652992	0.00014146881699993	0.000682191317011058	-0.00154551056222662	-0.0036236019165181
Otu151	0.0155985472313747	-0.00653219072443717	-0.0048193883538539	-0.00390481765800392	0.00243107679345536	0.00113207925645352	0.00887586433327825	-0.00109273298236028	-0.00382427429200213	-0.00182090664456595	0.00153466047446243	0.00121960312494394	-0.00236350633695475	-0.00483798391779149	0.00127374046255918
Otu152	-0.00447245335854347	0.00327232192014997	-0.0057038042772557	-0.00252945636425301	0.00274343567618598	0.000998041544618764	0.00213463147555134	-0.00314543375583844	-0.00248348570487332	0.00255342950006975	-0.00647323821377307	0.00542479787170585	-0.00534193577072114	0.000669752470109927	-0.00291479423292479
Otu153	-0.00980369069296369	-0.00391006665910287	0.00255128818772433	0.00068668497872955	0.00337281269677499	0.00470982908723111	-0.00109355562819708	-0.00315422843541308	0.0024195307410783	0.0015548923377003	0.000633595848599856	0.00499961729760399	-0.00138956269969122	0.00158487890153459	-0.00154888436030386
Otu154	0.0142003054887893	0.00138534181575999	0.00376632859305593	-0.00251742318014914	-0.000468866784257202	0.00210665897740284	-0.00442132917622787	0.00187607075228021	0.000201006438988443	-0.00435098314094889	-0.00491565399489237	-0.00135144907008881	0.00338743769580325	0.00173732410598429	-0.00157997020783898
Otu155	-0.00250188860899189	-0.00513342029035532	0.00275631725585791	0.00155346587986371	-0.00863216398133831	-0.00529150043645197	0.00155327007644037	-0.00340204508842032	0.000963815452641395	-0.00206911934590549	-0.00592488890498584	-0.00305463360012535	-0.000582415020357103	0.0011795559845055	0.000103281610262987
Otu156	0.00547229767574384	-0.0038323380717116	0.000528523326988853	-0.00740316466328606	-0.00142569822776559	-0.000632226361528679	0.00560156137693658	0.00299512210412103	0.00201072014285428	-0.00477754858620854	0.000386248931423537	0.00079121894131847	-0.00294200923400699	-0.00654531064372947	0.00120923942719579
Otu157	0.00127024539689348	-0.00457055143573616	-0.00635870901209701	-0.00501533923202393	0.000613704873246648	0.00594447359955608	0.00193756191590935	-0.00318922061657029	-0.000882213172513772	0.00645819392700975	0.000356091748991332	-0.00252284319035497	0.00302037142581985	0.00281150292503788	0.00270158156797308
Otu158	0.00429912654158998	-0.0016194917930309	-0.00239356855673383	-0.00639622800977152	0.000794762809963471	0.00176423443593653	-0.0085311160478811	0.00919915469036558	0.000663967926803353	-0.00742275888351527	-0.00487033237396073	0.00299543519527155	0.00155802567227252	-0.000881118729625601	0.00191993789616805
Otu159	-0.00611424429192001	-0.000437545982399502	0.00499806180680319	0.00127387634655728	-0.0072841868948346	-0.00270016435177765	0.000675061501780019	-0.00108509690474747	-0.00229144181986493	-0.000995477739007062	-0.0069246782325859	-0.00278423442887084	0.00152412656913569	0.00193607795344708	0.00107170588915399
Otu16	0.0656191993721384	0.0297554031346491	0.0188632448026589	0.0252462293207525	-0.0166508958154081	0.000411173473389757	0.0271812835653272	0.0317345449973998	0.0304023234989784	0.0091530623740288	0.00850898329079011	9.75110820354346e-05	4.32234532855369e-06	0.00864419901637412	-0.0171044508233957
Otu160	-0.00286814290184162	-0.00808776112502433	0.00256689610418769	-0.00181900029831089	-0.00450614758683362	0.0055706061267245	-0.000141413690042286	0.00341372255579343	0.00267183805034532	-0.00222942685341389	0.00144236614324443	0.00305847064590712	0.00500890648291671	-0.00385477040652415	0.00304872451006224
Otu161	-0.00519147147653919	-0.00351274286794059	-0.00156721998765672	-0.00441475867843728	0.00801312553437668	-0.00733488334933436	-0.00157361995268306	-0.000261799734908907	-0.000287010959813123	0.00252233107254911	0.0013225981380316	0.000155408735003613	-0.000914130331333515	8.50045372291793e-05	-0.000498347436637638
Otu162	-0.0124731064802944	-0.00252783943707301	-0.00401187894298498	0.00324191267051634	-0.000178244288909821	0.00205884482921836	0.00202243574633613	0.00153177828299046	0.000403024957885337	-0.00208040144836702	-0.00108417779869251	-0.00108247842989368	-0.000211443313242868	0.000951329366537704	-0.000252175634762198
Otu163	0.00742570286358857	-0.00568074246648632	0.000798560351906674	-0.00674440827626741	-0.00481108864847629	-0.00271627939761732	0.0105119335797165	0.00341372777592101	0.00052285265265929	-0.00514948123404971	0.0030129002673961	6.85028652552513e-05	-0.00382982362424173	-0.000419070271670012	0.00047761874081488
Otu164	0.000809652648675562	-0.000535907258460883	-0.00247809454463504	-0.00725969622430833	0.000399902809031295	0.00157045341030874	1.24275731183869e-05	-0.00126678675668507	-0.00282770580853611	0.00358906715464209	-0.00679720166461157	0.00311303170761282	-0.00118693294607198	0.00176308530071691	0.000415167353919637
Otu165	-0.00144447728756761	-0.00511227407862178	0.00588376775453352	-0.0015265420082585	0.0021930633560782	0.000654873226847712	0.000173169030483766	-0.00126153741031463	-0.00175358103229396	-0.000221521119170497	-0.00306031567324333	0.00212855235976252	-0.00178356589257216	0.00271528395325875	0.00346983217953058
Otu166	-0.0107323591260492	-0.0028866204635067	-0.00571816717259974	0.00100668587881264	0.00325887257291345	-0.000367864126760683	0.00415088366164245	-0.000137078617408622	-0.00144368124734013	0.00160784218763871	0.000354726853208933	0.00523234279333914	-0.000603216034885817	0.00336144963193162	0.00138918720108705
Otu167	0.0100625806772964	-0.00242716496199367	-0.00139211714404084	-0.00146124880323117	-0.000728635385042926	-0.000269375190935811	0.0042480201460448	0.000567718695443603	0.00241152636319746	0.00106209920997214	0.00155279985960908	-0.000380710266072746	-0.00420468477953103	0.00052887781932158	0.00670277936989802
Otu168	-0.010619376590898	-0.00455115748858329	0.00485750800978112	0.00156759686082798	0.0025846479898996	0.00483166621367211	-0.000103418124177984	-0.00232813217515094	0.00114220606522917	6.80046266138387e-05	-0.00211046816794062	0.00279873634057974	-0.00119788694138915	0.00154941436049242	-0.000756937143958935
Otu169	0.00657046379979499	-0.00119242621611008	0.00542401571384386	0.00337109938027403	2.40928707606055e-06	-0.00170818165098814	-0.00266242042510968	0.00324032024681894	-0.00325652006685852	0.00227881055763609	3.89470703435566e-05	0.00430041997618731	0.00457979745094071	-0.00133907383802249	-0.00598726352384009
Otu17	-0.00354602565546463	-0.0116731512153208	-0.00563168748014078	-0.0193462238339587	0.0294819349014946	-0.0368137873405425	-0.0077772777478806	0.0205314405492678	-0.00480399605612948	0.00743144300949582	0.0129459316316801	-0.00696721614953453	0.0100490864787309	0.00398613191421136	0.00242439279106557
Otu170	-0.00718568091795167	-0.00269038911329207	-0.0046269006782202	0.002214755918691	0.00297566285445409	0.00694896881031577	0.00383099358787085	0.00225089493135412	-0.00179422585993951	-0.000139124053559116	0.000634989941431301	-0.00225666540526216	0.00314008115681654	-0.000691760085420419	0.000943001229152966
Otu171	-0.00494107686345756	-0.000888276460481276	-0.00111253662610175	-0.00315185423295868	0.00544761983335711	-0.00661848931477129	0.000963565982003785	0.00142186820866163	-0.00362173441652255	0.000822022479886408	0.000954190001354048	-0.00224941120571509	0.00225937025817431	0.00111772436788298	-0.000724642045549153
Otu172	0.013678316102073	-0.00406282324537279	-0.00244098286036627	0.00320198629858415	-0.00156740030275233	0.000761628480846182	-0.00291753949448236	0.00331546366929504	-0.000367097082917822	0.00980835529378546	-0.000411398521659594	0.00202443247359583	0.000808799525841635	0.000310700271469862	0.00240674636238249
Otu173	-0.00451245490684081	-0.00597715234584253	-0.00427900501575086	-0.000758656494374897	0.00133750916835748	0.00567012418519758	0.00584457105127707	0.0011342949469267	-0.000896375332656964	-3.53344010512775e-05	-0.000158006385973005	-0.00190452352686117	-0.000567110324581589	-0.000695298963903652	0.00165945909424366
Otu174	-0.0325130606617224	-0.0124556257081687	0.0167288203164145	-0.0359857496355919	0.0400114933232544	-0.0521093864186142	-0.0290495593346494	0.0332871639640281	-0.0114895580174848	0.00492236428567848	-0.00242478826252975	-0.0283864138777092	-0.000955874333939362	0.00526808729056665	0.000379062874974278
Otu175	-0.00308620390646156	-0.00284932475918887	-0.00739689113257626	-0.00148596639065401	0.00100388321336668	0.00629863127302891	0.00727793531012941	0.00329795091028455	-0.00322807504861441	-0.00233211728051487	0.000376491159823591	-0.000890776496953695	0.00116343739339647	0.00468994074112944	0.000881615658246034
Otu176	-0.00110644310618796	-0.00721820206985566	-0.00274151094060912	-0.00451365384891506	0.00454670515114568	0.00506721395036658	0.00475332640989752	-0.000944347183813811	-0.00386176896437547	0.00106795658850973	-0.00320635623888019	-0.000981101247605696	-0.00110136696999591	0.000113096639483349	-0.000460915821872351
Otu177	0.0104576854643413	-0.00230248513166161	-0.000421156427823262	1.57307881936102e-05	-0.000631346787934719	-0.000100954085768186	0.000749322420883214	0.00442537236435168	8.05763002071432e-05	0.00140130445488938	-0.000336010925059639	0.00208971971672464	0.00197031197820775	-0.00197364102781737	-0.00462240272235393
Otu178	-0.00868356415655455	-0.000817631602616628	-0.0050354441926148	0.000997606129490707	-0.00312268964282162	-0.000573501154137117	0.00511681934935352	0.00315599795564548	-0.00385290666057669	-0.000391052367711974	-0.0011909945123431	-0.00190149392364893	0.00222497064900439	0.0016824324237667	0.0011599315092081
Otu179	-0.00224927117642094	-0.00505357642683208	0.005260150448444	0.00437743858450501	-0.00140658432212395	-0.00342106184942949	-0.00332725732125246	-0.00239520424797838	0.0019183279867715	-0.00419476999044481	-0.00185690977099344	0.00265306195582087	-2.49174565204815e-05	0.00139154810372067	0.00124773390079193
Otu18	-0.00580624003675314	0.00848408464794854	0.0280875636051506	0.00464630744356309	-0.0144021956441955	0.0187113096134911	-0.0189085883162683	0.0104156296116443	-0.000399129320980448	0.00113941568483751	0.0247250796607743	0.00344066194094336	-0.0195967149369375	-0.00383315366291868	-0.00277675314862509
Otu180	0.00467173527302643	-0.00184353606711655	-0.00247782162744552	-0.00460631956067645	-0.000295130940697895	0.00177886672406174	-0.00691243179840074	0.00406538032185861	-0.000115390496985612	-0.00281836431637203	-0.00245236354596877	0.00132954824618981	0.00183102338681959	-0.000526527748661006	0.000944975849520799
Otu181	0.00937262613666303	0.00247078441798021	0.00483626272479695	-0.00122320813869243	-0.000232520138191299	-0.00273860859209825	-0.00162921635738469	-0.00384894175029319	-0.00551712791428134	0.00460408068952685	0.00170771054625182	-0.00219473418734866	0.00283251940398818	0.00010883751661414	0.000941734032544889
Otu182	-0.00813843399177387	-0.00570324968313448	0.00661949203883237	0.00311309204101515	-0.00361868847868012	-0.00244058587410612	-0.00336208593906561	-0.00314252693120992	0.00067338135987005	0.000508338113554902	0.00070854192649618	0.000905443268789471	-0.00148303940028236	0.00138377544735029	-0.000458169092716766
