CS1	CS2	CS3
Otu1	0.435809272383093	-0.374087894658722	-0.121291538574031
Otu10	0.177546165740883	-0.0496065524865046	-0.0416729009265141
Otu100	0.0207413057075306	0.0623902278610022	0.0163537569853355
Otu101	-0.0293446508072993	0.0489332442437269	0.00913189162037685
Otu102	-0.00893244489513112	0.0336847343152222	-0.0225225604250819
Otu103	0.00219970812996985	0.00610778054846702	0.000958818814745119
Otu104	0.0667402671878325	0.0162044975139454	0.0159460298409475
Otu106	0.0294464446865354	-0.0601838139297254	-0.0149061020080279
Otu107	-0.0309384179046417	0.00865566728796499	-0.0702666779474443
Otu108	0.019337176606316	-0.0289184586116909	-0.00771634913802937
Otu109	0.00867342902568151	0.00481823162972188	-0.0120650792078921
Otu11	0.11514046046118	0.0352917417909407	0.0614479296811971
Otu110	-0.0225526530018694	0.117072078704589	-0.0721388342219635
Otu111	-0.0398163956646028	-0.0364736831626338	0.0585317369378515
Otu112	0.0114370693218747	0.064604242051234	0.0104288177671518
Otu113	0.0108218455513592	0.088725157713509	-0.0532031091073225
Otu114	-0.0131569081888736	-0.0442217140311308	0.0244519158303196
Otu116	-0.0225887052533273	-0.00279137510827875	-0.0139214113174187
Otu117	-0.0132261169672061	-0.000554076559826086	0.0346966157211146
Otu118	-0.0116164675394142	-0.00795916545567672	-0.018437048901634
Otu119	0.0597722909002869	-0.0208458105661554	0.0552007866562987
Otu12	0.127256658398528	-0.0514292779198541	0.0813184293914997
Otu120	-0.00253467653733293	-0.023836328012189	0.0268431118523435
Otu121	0.0364939443869979	0.102157484574965	0.0341000235581945
Otu122	-0.00861475973686511	-0.00533260679588332	0.0245678619265089
Otu123	-0.0242567949772154	0.00478717057320673	-0.0436962915852415
Otu124	0.0155239290920479	-0.00765985406639921	0.00322048910067443
Otu125	0.00847513999321862	0.0387803152561328	-0.00751710405734207
Otu126	-0.0195411050766096	0.000497058858503089	-0.0205065095457471
Otu128	0.00311085707066573	0.00863770608764064	0.00135597457167104
Otu129	-0.00191936026731765	0.00255290731104259	-0.00129770654725929
Otu13	0.165936366112255	0.287364883936398	0.0384444775130131
Otu130	-0.00602376621267648	0.0248968372739141	-0.0132014324458243
Otu131	-0.00981724232554834	-0.0187281901062758	-0.00169300526002617
Otu132	-0.00286582230267827	-0.0389859185997632	-0.00200344864463095
Otu133	-0.0018260941702055	-0.00423483623733509	-0.0117315755472794
Otu134	0.0223627825813928	-0.0183891265764991	0.0137877121539399
Otu135	0.00458018110822329	-0.0093611561774654	-0.00231853616085737
Otu136	-0.00199593515991344	0.00176409080327327	-0.0645729386804843
Otu137	-0.00284516084568974	-0.0230082408126502	0.0155918209520741
Otu138	0.0115327424017542	0.0715684843106206	0.00407657644029699
Otu139	0.0324531914783622	0.0215699001193799	-0.00172760479346582
Otu14	0.0225372441295603	0.042157048972411	0.00847625559091137
Otu140	0.0324325679929032	0.0631475737300226	0.0111744740224511
Otu141	0.00357982563324107	0.00358922856703041	-0.0124122800903819
Otu142	0.00442604347110972	0.0252086342546901	-0.00572996936711479
Otu143	0.0342161198804568	0.082258476415616	0.0124230314163149
Otu144	-0.0263955306236908	0.012560381190726	0.0451120730325505
Otu145	-0.00546581276679138	-0.035089645699639	0.0025344357573164
Otu146	0.0217888181344084	0.0597430920748128	-0.0204850681425061
Otu147	-0.0372085570145146	-0.0170900841033759	0.0285988291876872
Otu148	-0.0070240444488956	0.0122754628606017	-0.00584902532433419
Otu149	-0.0118533134496815	-0.00158074330165152	0.000991495859380426
Otu15	-0.015565160529668	-0.0349393749897536	-0.072027878892425
Otu150	0.00370118791984736	-0.0113933321935965	0.0268661560826667
Otu151	0.0290161430780807	0.0805671588285971	0.0126476888163256
Otu152	0.0111503470438627	-0.0089424454670369	-0.0119578627718498
Otu153	-0.0308578548087526	-0.00369060459949274	0.000161187291658272
Otu154	-0.0123257974467297	0.0311106618767042	-0.0160033174659892
Otu155	0.000832169381202191	-0.0302210826549394	-0.0307814188392545
Otu156	0.00748899895159779	-0.00962744428457603	0.0219521827868426
Otu157	-0.00288047749052219	0.0172742701936029	-0.0164309427613886
Otu158	-0.0278650528530334	-0.00271788877828859	0.010492834964608
Otu159	-0.00232921251353795	0.00737484049912851	-0.00932716960546917
Otu16	0.214741633829416	-0.0207593089620714	-0.0269851156419662
Otu161	0.00654558866377891	-0.017990774951337	-0.0105756905050068
Otu162	0.0300605917668549	0.00074125202233121	0.00920720300906724
Otu163	0.028667005210176	0.020247115663262	0.0270513562421808
Otu164	-0.00235255116088418	0.060822990281173	-0.0193774098596911
Otu165	0.0137922855044677	0.0270561385900974	0.0128307508182542
Otu166	-0.00487557753613342	-0.0185777962497464	-0.00995156533191475
Otu167	-0.0122464904091613	0.0155832832804289	0.0065108918251457
Otu168	-0.0177291000272202	-0.00928955927444382	-0.0149761372667691
Otu169	-0.00976794530450593	-0.0354545542974712	-0.0172759801433601
Otu17	0.0192773593021863	-0.205399243145012	0.00634678513575088
Otu170	0.00590465940122262	0.0243868697500962	-0.00222512888175392
Otu171	0.00537898126618457	0.00253342210917418	-0.0026996801646354
Otu172	-0.0171420360949569	0.000785521799503945	-0.0062794492866345
Otu174	0.0209996894409589	0.0272938448166287	-0.00961523805141138
Otu175	0.0244141764273031	0.0500471220580059	-0.00554721496395599
Otu176	0.00561840492205878	0.0183559679035233	-0.00335899482678225
Otu177	0.0123544216088208	-0.016870930998625	-0.0111813048136341
Otu178	0.028422602516129	-0.01399303513248	-0.0362745981924418
Otu179	0.0173430071137112	0.0196517580354206	0.00198895139431445
Otu18	0.0595847698890058	0.0329731853695718	8.22829421508255e-05
Otu180	0.0495753453476986	0.0348820510347266	0.00152405217607747
Otu181	0.00303414506153369	0.00951980640969892	-0.00948061184893532
Otu182	-0.00353687351320281	0.0202509492164353	-0.00940411362239055
Otu183	-0.0166087148891322	-0.0119852758552889	-0.0156173532918026
Otu184	0.00677528895375413	-0.0183740477008402	0.00744610762774665
Otu185	0.000954820035608251	-0.0121202753466861	0.00896051235598819
Otu186	-0.0229378839025798	0.00241900427941732	-0.0293055825370635
Otu187	-0.0165460259751372	0.00262992222191564	-0.0261837567211081
Otu188	-0.00805191870103685	0.00433580342554621	-0.00471178122897387
Otu189	0.0146193239333324	0.0572175739726223	0.0317051119132196
Otu19	-0.0775385122130908	0.00686674803920651	-0.0915945634435889
Otu190	0.0291440170073161	0.044867958081566	0.00565711646791668
