Comp1	Comp2	Comp3	Comp4	Comp5	Comp6	Comp7	Comp8	Comp9	Comp10	Comp11	Comp12	Comp13	Comp14	Comp15
Otu121	-0.00386102393890692	0.00756730846988992	-0.000151217167404503	-0.0119774515342455	-0.00999741579547823	-0.0026802282717757	-0.00486568722845876	-0.00492804909072631	0.00394233452229149	0.000943935852359502	-0.00872303377567674	-0.00433590314822506	-0.000233401844630683	0.00247129497013952	0.00342349632993948
Otu122	-0.00400488434717433	-0.00628168103974192	0.000724435713868212	0.00325518384440646	-0.00154684443119756	0.00761997516416609	-0.00492215503706167	0.00397131123703249	0.000197892746472	0.00288526036456521	0.00444305271696761	-0.00228710024670895	0.00696536785021013	0.00649343946552206	0.00338223493553159
Otu123	-0.0168059236645174	-0.0121602290165942	0.002888520129612	-0.00436524162380032	0.00146974760373481	0.00243060910150173	-0.00212070455352377	-0.00756484284400234	-0.00779749349304979	-0.00259173560916443	0.00274847767984175	-0.00180568270920837	0.00176812235912496	-0.000395898421120704	-0.00194180797108886
Otu124	0.0077743104342245	0.00716263211661259	0.00770107000643422	0.00786793396647848	0.00287564913809771	-0.000709788267145768	-0.00535508249207202	-0.0057557369516323	-0.00185787131834964	0.0018618873669458	-0.000504034705649852	0.00226551336447639	-0.00145584728632833	0.00129220802307948	0.000867278269334448
Otu125	0.00462063566750248	-0.00464309515495562	-0.00410295007389619	0.00391204525911502	-0.00995350451226816	-0.00354904100002884	-0.00344617895147586	0.00101739216674618	-0.00269474479523994	-0.00292872347328645	0.00230033329302795	-0.00381231835766523	0.000928873558559389	-0.00227327111461181	0.00179894168616546
Otu126	0.000788117714706777	-0.00686743729166282	0.00094405062660236	0.0042482485673588	0.00159988573896294	-0.00111398763969713	0.0044553884466008	-0.00816761854086222	-0.00190407117474716	-0.0052893094634363	0.00202466246889926	0.00231839015523152	0.00236178565309157	-0.00368424768198257	-0.000103275738835517
Otu127	-0.00621016007446054	-3.00434462131266e-05	-0.00167925658650674	-0.00217444928569963	-0.000741420524771335	-0.0127370573378673	0.000564271238806211	-0.00207847706355333	0.00822410565532123	0.00635814609669678	0.000750843945649189	-0.00244709507459425	0.000231723108075496	0.0025776118675908	0.00258021108211973
Otu128	0.0117585626167147	-0.00605372082514501	-0.000673181335121622	0.00257698449779197	-0.00677509668024296	0.00379024429274391	0.00097682297696734	-0.00066077581450575	0.00720862534295605	-0.00295277035081218	0.00241793709044296	0.000352571438758615	-0.000757984745405322	0.0045733634036561	-0.00111905816823098
Otu129	0.00364217044848647	-0.00740264577293567	0.000148032636781585	0.000631893194382253	-0.00461738112872226	0.00266770057305976	-0.00183360321441004	-0.00049606321188594	0.00777558392905704	-0.00044486510505309	0.000981817632154108	0.000577161123531173	-0.00198599255668923	0.00594244626031334	0.00121963420174546
Otu13	0.0249312078359821	0.0212229766238363	-0.0103689054601502	-0.0342179032183604	-0.0261106454736991	0.0160118496832035	-0.0299189920616716	-0.00471908528036583	0.0105995867070011	-0.00490879352867094	-0.00665421665144231	-0.00376177523511151	0.00882493125045212	-0.00190646589850726	-0.00233453302020459
Otu130	0.00241564246969481	-0.00353082690259038	-0.00815067022450688	0.00262717094566525	-0.0109188185106126	-0.00215483100915749	0.00469256387792321	-0.00291307446272337	0.00182167976170795	0.000439253685796472	0.00539083690808598	0.0038635173112604	0.00132385200701183	-0.00538508232668081	0.00209657526727317
Otu131	-0.00502855580301188	0.00294042270027486	0.0021334475613895	-0.0043499691101512	0.00495629519743537	-0.00319755705411099	0.00602573299104592	-0.00456422949213702	-0.00172031913560512	-0.00191355733898555	0.0034315565047619	-0.0028396993149035	-0.00141757520380035	0.00645715612341642	-0.00617261857228938
Otu132	-0.0066234275662672	0.00179480135268326	0.0069724513271802	0.00222009811734165	0.0052573528926823	-0.00602775113770478	-0.00021501835619954	-0.00298534959403944	0.00235808849798844	0.00574462749071372	-0.00305015259761168	-0.00563666473536358	-0.00355349247147204	0.000446382778684515	0.000546009278220818
Otu133	0.00761109839232463	-0.00574241207216494	0.000885377584496212	0.00170103337387258	-0.0110315212083981	0.00366827816515182	0.00371795068185132	0.000674451383618824	-0.00150579509411368	0.00346494539317378	0.00569321205607314	0.00281462606786663	0.00278129300185944	-0.00264845678687797	-0.0023567207855779
Otu134	0.00894359955119825	-0.00206975455704241	0.00328095188346891	-0.00662515734758062	0.00114826899749708	0.00143738239102143	0.00788298661450625	0.000182682765256652	-0.00444226438783133	0.00340589194592809	-0.000395869857644006	-0.00134238384014135	0.00684179852097109	-0.00437541904509572	-0.00196175117157639
Otu135	0.00805664998278482	-0.00612204218227935	-0.00109728126540367	0.00168350259839589	-0.000840744620869964	0.00523286794504166	-0.0015353246636054	-0.000768258058247707	0.00938939314222408	-0.00359935946357082	0.00121331774833524	-0.00108259884434515	-0.00379286578383627	0.00604708416876802	-0.000336238193924571
Otu136	0.00733015404676242	-0.00552223972989877	-0.00949323316027143	0.0101725848031019	-0.00856851554501173	-0.0102227566621177	0.00448363255449381	-0.00483458902552977	-0.00795879326838383	-0.000899190162011397	0.00710616355349348	0.00231970008837906	-0.00274928997745446	-0.0030854714167226	-0.00183737549478958
Otu137	0.00401350501836981	0.00218181664324	0.00686715395540604	0.00717189843728676	-0.00197653649182916	-0.00429299027425175	0.00233935939474696	-0.00610982477585103	-0.00493775474764995	-0.000519156127851375	0.00525230572931034	-0.000750360580278579	-0.00222933422885089	-0.000813962872883982	0.00122224321410829
Otu138	-0.00655188122382977	0.00141390255168396	-0.0117904210570583	0.00016303010114932	-0.00393560567250322	-0.00144191484143409	-0.00143585738567177	-0.00317614877560327	-0.000546013965966609	-0.0049470826776403	-0.00736437151035182	-0.00478312951606175	-0.00151876832484889	-0.0037521241556998	0.00671389767760171
Otu139	0.00369232910489921	0.00629519272058635	-0.00855109269969625	-0.00291910662397093	-0.00461398291787565	0.00120598503143431	0.00159441337630657	-0.00328418138054838	-0.00183339525786821	0.00143212504734217	0.000968255625801994	-0.000119985419894601	-0.003588478002082	-0.000491058458164648	0.000895478580794778
Otu14	-0.00591599094763268	0.0249472193060484	-0.0416074528444681	0.0102113420358906	0.00555823036992464	0.0170862642595531	0.0247767885296971	-0.0104917161536147	0.00238958544429266	0.00420868962206986	-0.0145225072922424	0.00102203993166062	-0.00300972080666941	-0.0014746640381981	0.00683254860556256
Otu140	0.00600800435579758	0.00555117805354271	-0.000822699222350558	-0.00452008954888723	-0.00397652278343439	-0.00281076032184823	-0.00759315712013493	0.000828712618449679	0.00102559056069248	-0.00368024507712574	-0.003115315737821	-0.00372607782668902	0.00133338684342073	-0.00370046086645469	0.000201834305565257
Otu141	0.00740475257381091	-0.00578230911237816	0.000949238260380789	0.00326027778168394	-0.00566023714427526	-0.0049251329808487	-0.00182974846741434	0.00199754044609197	-0.00398644361487248	0.00109886220934256	0.00291255501981493	0.0030356677303596	0.00209591267653069	-0.000117889519050895	0.00120169824437712
Otu142	0.0071791521132501	-0.00510534459063239	0.000182094317981651	-0.0013535867933607	-0.00293259606098848	-0.00362523950093154	0.00304199918393043	0.00183442622105685	-0.00034076533077321	-0.000982425945393704	-0.00419644928577235	-0.000587055526123461	0.00627631820525682	-0.00684516744156188	-0.000236899844587349
Otu143	0.00485922509486063	0.00631091763175668	-0.002252315118736	-0.00503865983984444	-0.00356204451193671	-0.00564477715231914	-0.00707896731135862	-0.00200933947280503	0.000186953166546879	-0.00124330113445475	-0.00742369321685613	0.00293818092510946	0.0012819682429493	0.00234316137506946	0.00403741151507749
Otu144	-0.0121146339741906	0.00412556861050556	0.00339854299605377	-0.00745520548288379	0.00429650761599883	0.000204939955115169	0.00187180698848655	0.0010958245364601	0.00108457867069855	-0.00582227960081445	0.00194776627125004	-0.000844191794452572	0.00274065439583263	0.000290721629569521	-0.000352606485731916
Otu145	0.000131951000209191	0.00913254595168108	0.0113110127244834	0.00450192409949841	-7.73235471529803e-05	-0.00509298586042547	-0.00666116120264639	-0.000348974566282615	-0.000288112204139348	0.00307036983659566	0.00595944082540664	0.00326858599456488	-0.00595719491915942	-0.00376640978588685	-0.00155942819095383
Otu146	0.00362537871436283	-0.00104109588672112	-0.0122507266715347	0.00332594387202506	-0.00583394815826046	-0.00196821277349786	-0.0016252204269554	-0.00426730392599505	-0.00272855361488401	-0.00337357862213159	-0.00145938805135875	-0.00205969905645022	0.00084628846032821	-0.00112836705058311	0.00318404752085509
Otu147	-0.00832295420058815	-0.00347468444095925	0.00328814541117578	0.00198871317063469	0.00220531533789952	-0.00453225708283862	0.00837846096617247	0.00192870441555621	0.00120925468633407	-0.00179932120996022	-0.00605707290621868	-0.00119263159977429	-0.000754055864579076	-0.00265001805833234	0.00421235587725535
Otu148	0.00596206224450139	-0.000359077750046718	-0.00170465717730886	0.00240843057072116	-0.0071723663922789	-0.00574784326758684	0.0065963017493541	0.00190140275888361	-0.00207080170156125	0.00117272602722924	0.00112809831656727	0.0015873919650563	0.00367988330679946	-0.00553931129623916	-0.00181902847270477
Otu149	-0.000428319145947039	-0.00770938760470643	0.00412028737492717	-0.000256435126397387	-0.00710274899431584	0.00293563730176087	0.00128353425925161	-0.0022781098551978	0.00664127748256843	0.00145162359263132	-0.000878138463230209	0.000592276182976251	-0.00329056103754249	0.00400318173561492	0.00103819910382098
Otu15	-0.0237502016804756	-0.0340419692026353	-0.00065107222985487	0.0154694100058937	0.00422768042507623	0.0172674347351609	-0.0280623541011838	0.00666809675975337	-0.0186140373488131	0.0115679539186873	0.0039301488977519	-0.00532132535582192	0.0147028681886796	0.0052176852583839	0.0128407064429127
Otu150	-0.000320011816184455	0.00436560776360153	-0.00187892710404631	-0.00297801453417324	-0.00398504378293124	0.00352825445988013	0.000583832077165649	0.00135878979630162	0.000314734508538015	-0.00111079936125139	0.0074347261788269	0.00183836874742637	-0.00422183387858753	-0.000781657718838099	0.00112397941748267
Otu151	0.0040826439030342	0.0065322985003553	-0.00263451804512788	-0.00744986148448329	-0.00250113295389154	-0.00152662992864581	-0.00651020709579185	-8.18915447726689e-05	-0.00289384701289943	-0.00357531045303198	-0.00437804394896278	0.0037820654621594	0.00349914120388249	0.00163668384470923	0.00113017919052831
