CS1	CS2	CS3	CS4	CS5	CS6	CS7	CS8	CS9	CS10	CS11	CS12	CS13	CS14	CS15
Otu124	0.019922369032261	0.0341869975123785	0.0378408660003676	0.0435662147365895	0.0184993147193289	-0.00487766629838349	-0.038698207534949	-0.045608355124979	-0.0154259036333651	0.0177362507958218	-0.0049900369454035	0.0239044247840774	-0.0157328977025365	0.0142284851729999	0.0123344828342791
Otu125	0.011840794075622	-0.022161333980011	-0.0201607288107737	0.0216617227017913	-0.064031807668482	-0.0243890163851733	-0.0249036216462064	0.00806179706130807	-0.0223744632458233	-0.0278988809720686	0.0227737256785753	-0.0402254424373385	0.0100380533127635	-0.0250309576869681	0.0255846550437668
Otu126	0.0020196224586209	-0.032778042734034	0.00463879606716676	0.0235233429930272	0.0102922117333202	-0.0076553251419843	0.0321966182613669	-0.0647200610568842	-0.0158095009932169	-0.0503857112120098	0.0200445334587688	0.0244623509862571	0.0255230973910185	-0.0405672017047398	-0.00146879366508484
Otu127	-0.0159140931918752	-0.000143396338696392	-0.00825138888714752	-0.0120403303990887	-0.00476962625426136	-0.0875290818307294	0.00407767490746468	-0.0164698145224966	0.0682847407442041	0.0605673983128609	0.00743349413646292	-0.0258203730189182	0.0025041609713475	0.0283820496272437	0.036695914594569
Otu128	0.0301323732466191	-0.0288942019386782	-0.00330782146831578	0.0142692427874959	-0.0435848184958356	0.0260465658635078	0.00705895723241465	-0.00523597555955521	0.0598532087616555	-0.0281279503874502	0.0239380250560637	0.0037201358292438	-0.00819131001687743	0.0503572429650972	-0.0159153114457684
Otu129	0.009333389033928	-0.0353325744648263	0.000727390241544728	0.00349891022399724	-0.0297040364026568	0.0183324433238618	-0.0132504322450753	-0.0039307958863053	0.0645606653152513	-0.00423776390216033	0.00972017641479848	0.00608988006077522	-0.0214620159860256	0.0654321958973138	0.0173457097421263
Otu13	0.0638884602217428	0.10129653976805	-0.0509498500546288	-0.189470898688052	-0.167972177740123	0.110033460948298	-0.216207941848357	-0.0373939460994561	0.0880083574576855	-0.0467609344555748	-0.0658779773718267	-0.0396921397915088	0.0953683411022053	-0.0209920703828288	-0.0332018666694702
Otu130	0.00619030088114341	-0.0168525157470439	-0.0400500734990151	0.014547134489972	-0.0702417611783739	-0.0148080027221986	0.0339105534018794	-0.0230831491636734	0.0151254051760273	0.0041843097883279	0.0533702839039844	0.0407656650440244	0.0143064649673135	-0.0592950691158563	0.02981761743529
Otu131	-0.0128861260756837	0.0140345367321725	0.0104831540580595	-0.0240865885704935	0.0318843016988881	-0.0219736180519204	0.0435446262840778	-0.0361668716445168	-0.0142838080024035	-0.0182284565000871	0.0339730450047564	-0.029962912489018	-0.0153193029766815	0.0710996592815035	-0.0877873463621805
Otu132	-0.0169731282729242	0.00856652531924459	0.0342606412025174	0.0122930964759602	0.033821033471643	-0.0414227170838641	-0.00155381826224937	-0.0236558559922634	0.0195792063581825	0.0547230491557642	-0.0301970756787018	-0.0594749209218204	-0.038401509598854	0.00491511477607076	0.00776537624393616
Otu133	0.0195041235098126	-0.0274083359343322	0.00435049343878945	0.00941893838407585	-0.0709667879726479	0.0252084144067465	0.0268675650289222	0.00534434052096443	-0.0125026151079319	0.0330069055616225	0.056363853876279	0.0296983536665968	0.03005658539186	-0.0291621220812575	-0.0335174223807163
Otu134	0.0229187774585578	-0.00987886753652045	0.0161216636743038	-0.0366847292946431	0.00738691980385298	0.00987769447749304	0.0569659669024731	0.0014475749157848	-0.0368841166144314	0.0324443652225548	-0.00391918491538857	-0.0141640804425078	0.0739372303967928	-0.0481776802936448	-0.0279001411732648
Otu135	0.0206458894944822	-0.0292202974337933	-0.00539172781109149	0.0093218672174684	-0.00540858727652185	0.0359602782982874	-0.0110949387901472	-0.00608766290791857	0.0779601215418889	-0.0342873276244026	0.0120120704444361	-0.0114229750535852	-0.0409883439952293	0.0665843625008249	-0.00478199947794644
Otu136	0.0187841783806372	-0.0263574608935926	-0.0466470456219642	0.0563274953559968	-0.0551220465823212	-0.0702508028878795	0.0324007227453783	-0.0383091956794787	-0.0660818522700605	-0.00856564285772616	0.0703523354136769	0.0244761726652145	-0.0297107384655624	-0.0339740842963737	-0.0261312629428601
Otu137	0.0102849672347527	0.0104137360317463	0.0337432398891716	0.0397121364667086	-0.0127152405806968	-0.029501437188036	0.0169052513179349	-0.0484141406165865	-0.0409981725591741	-0.00494545666361343	0.0519987995747665	-0.00791738346524899	-0.0240917352366888	-0.00896253425249769	0.0173828152702384
Otu138	-0.0167897843417799	0.00674850840168868	-0.0579347730815707	0.00090272801290148	-0.0253181123462702	-0.00990884148519975	-0.0103761440059191	-0.0251677452435348	-0.00453355339429771	-0.0471256750735818	-0.0729086420129597	-0.0504688966050857	-0.0164128661797783	-0.0413145886444831	0.0954854498072863
Otu139	0.00946192509788784	0.0300467390164398	-0.0420176355669506	-0.0161636366752375	-0.0296821754005264	0.0082875313899406	0.0115219401053403	-0.0260237936440816	-0.0152226789285204	0.0136423553119142	0.00958591003989956	-0.00126601877085785	-0.0387795875602751	-0.00540703808232133	0.0127355493315357
Otu14	-0.0151602583724213	0.119072222399715	-0.204447180247508	0.0565421013673663	0.0357566058854409	0.117416839924998	0.179048092348018	-0.0831361683526616	0.0198407254707472	0.0400917778293175	-0.143775512114287	0.0107839914148339	-0.0325251350256295	-0.0162375059030006	0.0971729103213464
Otu140	0.015396050998518	0.0264955825201569	-0.00404250980780121	-0.0250285771022521	-0.0255813358746532	-0.0193155501849075	-0.0548715300866938	0.00656670374557082	0.00851547736394607	-0.0350578401447906	-0.0308422028365703	-0.0393154807843265	0.0144095050369969	-0.0407457248610339	0.00287049942952423
Otu141	0.0189753438090951	-0.0275987631393477	0.00466428662296025	0.0180527648735907	-0.0364128248230071	-0.0338455230492125	-0.0132225761290481	0.015828474234917	-0.0330994372083274	0.0104677093152639	0.0288348341721004	0.0320306611594868	0.0226498892040178	-0.00129807990966527	0.0170906234957641
Otu142	0.018397222358046	-0.0243676346876695	0.000894759647739199	-0.00749506200171603	-0.0188656594986334	-0.0249126526257877	0.0219828389040066	0.014535960076634	-0.00282937418871872	-0.0093585429844814	-0.0415456252134814	-0.00619428024055761	0.0678262570526256	-0.0753720466901748	-0.00336920359914981
Otu143	0.0124522009211861	0.0301217934783067	-0.0110672354007277	-0.0278999973185518	-0.0229149591295989	-0.0387909191405353	-0.0511557658642304	-0.015921969508412	0.00155227194834269	-0.0118436276688381	-0.0734959378951732	0.0310020351358744	0.0138538399003981	0.025800518405442	0.0574203053258329
Otu144	-0.0310448380942055	0.0196911975274255	0.016699472930737	-0.0412808603067224	0.0276398276581595	0.00140834775457367	0.0135265097060705	0.00868329373519476	0.00900525558027398	-0.0554627594755301	0.019283246858998	-0.00890743774468569	0.0296174163681597	0.00320113195547454	-0.00501479029199405
Otu145	0.000338136294219859	0.0435893287060872	0.0555790969927581	0.0249279916280689	-0.000497429472548276	-0.0349990083513725	-0.0481365131210184	-0.00276526812853901	-0.00239219533277362	0.0292481975142874	0.0589995680047152	0.0344882838841357	-0.0643775890076893	-0.0414718875264534	-0.0221782799508763
Otu146	0.0092903587064497	-0.00496911497198532	-0.0601965838509918	0.0184163702374515	-0.0375303237123368	-0.0135255618579657	-0.0117445655534661	-0.0338140388482842	-0.022655177840336	-0.032136550031864	-0.0144482120225657	-0.0217327877843392	0.00914558133824623	-0.0124244344270999	0.0452837121350391
Otu147	-0.0213283179808171	-0.0165845497025963	0.0161570106219095	0.0110118749611384	0.0141869958857895	-0.0311456791438224	0.0605464849089483	0.0152830187784826	0.0100404404090563	-0.0171402485502901	-0.0599661436885872	-0.012583978898093	-0.00814885179979294	-0.0291793132202559	0.0599083743903245
Otu148	0.0152783202102883	-0.00171386578952252	-0.00837620016039525	0.0133359283223837	-0.0461404909991478	-0.0394991896772802	0.0476678098680201	0.0150666809465963	-0.0171938643847886	0.0111713325429804	0.0111683822852245	0.0167492685880965	0.0397673768168089	-0.0609932822266049	-0.0258703305097912
Otu149	-0.00109760629721895	-0.0367966427108231	0.0202459193731986	-0.00141992902205728	-0.0456926358913056	0.0201737050242559	0.00927538935511656	-0.0180517011396968	0.0551425200640607	0.0138280975300213	-0.00869373343855153	0.00624936567991887	-0.0355600897661272	0.0440789802823547	0.0147653290500071
Otu15	-0.0608620258313957	-0.162481151830725	-0.00319918361810949	0.0856570023384112	0.0271970560247026	0.118661843771973	-0.202791050284391	0.0528378776831186	-0.154552332841715	0.110195780657188	0.0389092020467789	-0.0561476368731325	0.158889413277517	0.0574518622468957	0.182621286385588
Otu150	-0.000820059032971552	0.0208368961750961	-0.00923251297667351	-0.0164898207378506	-0.0256361522461385	0.0242461712424224	0.00421903022430841	0.0107670256807596	0.00261324029864174	-0.0105814220584735	0.0736051662622564	0.0193974346553497	-0.0456240713931177	-0.00860682263552605	0.0159853017436516
