CS1	CS2	CS3
Otu211	0.0180906202451033	0.0379006987530058	0.0044058148070205
Otu212	0.00399406942869622	0.00727833798446945	0.00193178919632271
Otu213	-0.0448625748949453	-0.0210272227920638	0.0105847233569638
Otu215	0.015289154195792	0.00867570256819291	-0.00694043337848824
Otu216	0.0428325745108614	-0.0161574603652679	0.0039257673318017
Otu217	0.00299550958233053	0.00118749709427903	0.013798780751486
Otu219	-0.00820183725831162	-0.00247438957124402	0.0193090022545456
Otu22	-0.00189291455832506	0.017475472295191	0.000943514394311235
Otu223	0.0211526312468065	0.00429543971481621	0.0384268139195664
Otu224	-0.00450017948290758	0.0165916499890173	0.0094559007943085
Otu225	0.00588936310525068	0.0175583592495658	0.00158499050890012
Otu226	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu227	0.018035842612788	0.00235424400177637	0.00539431442331523
Otu228	0.0035250506892443	0.0125827806457086	-0.0114696557859373
Otu229	-0.000421031546733719	0.00261330063396315	-0.00133042700143909
Otu23	0.0694739352304055	-0.0328355253331547	-0.0543974972444846
Otu230	-0.0223133196142007	-0.0103230714301219	0.00130568594176341
Otu232	0.0143021249387886	0.00874921538778436	0.00677915164573168
Otu233	0.0305141759807853	-0.0205959731584899	-0.0502229458550452
Otu234	0.00741157069974987	0.00522670697224799	-0.0133747139276273
Otu235	0.00940028893511279	-0.00709611151139801	-0.0198559725511609
Otu236	0.0107212944904149	0.0474609715243621	0.0270702176990669
Otu237	0.00180894110284343	0.0156653542581695	0.00323977985925641
Otu238	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu239	0.0253269685321848	-0.00297260741588399	-0.0245886620387902
Otu24	-0.115131531128322	-0.0460803801302254	0.248099456820345
Otu241	0.0182803861766625	0.0153614651224566	0.0165451024197389
Otu242	0.000998559846365687	0.00609084089019042	-0.0118669915551633
Otu243	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu245	0.00931452319022662	-0.000133860096324673	0.020577415083982
Otu246	0.011518434073888	-0.00625642426339399	-0.0100987611096788
Otu248	0.00575647783143925	-0.00434546309020377	-0.0121592502742633
Otu25	-0.0302312415298823	-0.038818999161423	0.0564152243243216
Otu250	0.009549726063434	-0.00477028147863538	-0.00594031316338105
Otu251	0.00942090324266636	0.017199929036887	0.0516887945225944
Otu252	0.00787462297021445	-0.00350577584219974	-0.00240203883278112
Otu253	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu254	0.00999276810898965	-0.00266608859419572	0.00735517260870102
Otu256	0.00836887946572008	-0.00209367477968835	0.00697199968125896
Otu257	0.00873333613755873	0.00346211921600479	0.040230013384716
Otu258	0.00879316513296853	-0.00663780451349849	-0.018573561591908
Otu259	0.0659448225143631	-0.0275635330293468	-0.00964002364344553
Otu26	0.0114870379719258	0.104489170263571	0.0771293892961679
Otu260	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu262	-0.00648242197753403	-0.00556675871613876	0.00519953933232052
Otu264	0.0130014434674567	-0.00249864682575339	0.0152313414864666
Otu265	0.0135079525143091	0.00602769574900165	-0.00220502663483362
Otu266	0.0129108604426364	-0.00701444686058543	-0.0131626678641854
Otu267	0.0219314045682915	-0.00212845475935487	0.0378684687972198
Otu268	0.0176237881783862	-0.00733046786623923	-0.00236679336077112
Otu269	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu27	0.0291067034843802	-0.00409400850427469	-0.0284955987411635
Otu270	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu271	0.0140892836683775	0.00635993897624356	-0.000866031446998672
Otu272	0.0329230934314801	-0.0108441539877077	0.012210112046056
Otu273	-0.00711557000490453	-0.000846196921478689	-0.0136372025003261
Otu274	0.00286051487022964	0.017111521301456	-0.0102182792857696
Otu277	0.0110584933541742	0.0224415387866542	0.0146858302958309
Otu278	0.0176943752119866	0.017289540552681	0.0108375585454634
Otu279	0.00247120362060285	0.00666029869455406	-0.00808555366019324
Otu28	-0.0129094564729549	0.0447890540631184	0.0309189547972272
Otu280	-0.0045591413178685	0.0116797675401716	-0.00277285490359257
Otu281	0.011136398603052	-0.00495791574267884	-0.00339699589466591
Otu282	0.0106911636322175	-0.00117306156714095	0.0176695752273915
Otu283	0.0158182578098011	-0.00385287697062305	0.013787447759651
Otu284	0.0188005778702256	-0.014192223022796	-0.0397119451023219
Otu285	0.00423803596738676	-0.0108709655170327	0.0297705485971473
Otu287	0.00816785016875145	0.0061318298512461	0.00481169264355617
Otu289	0.0148343645856326	0.0178169241365515	0.00649352868590137
Otu29	0.196201696133411	-0.0552254268101215	0.240666135712907
Otu290	0.0163249474930223	-0.00500750111063612	0.00821119506747664
Otu291	-0.00232494417919988	0.00859969517507315	-0.00484684513617334
Otu292	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu293	0.00366873499816368	0.00145438097601065	0.0168999859568394
Otu294	0.00299550958233053	0.00118749709427903	0.013798780751486
Otu295	0.00419527917463305	0.0288599450565909	-0.023848431313928
Otu296	-0.00664325351951298	-0.00121589097770834	0.00657215447322061
Otu297	0.0211471092552225	-0.00243728804219429	0.00505337431113262
Otu298	0.00819836518965171	8.43545724376275e-05	-0.0252075561704439
Otu299	0.0183717782586283	-0.00659000377874359	-0.0314746710581429
Otu3	0.0311553294274008	-0.027374767767061	0.00187048427553742
Otu30	0.0955431932519645	0.201827355494914	0.168739084126373
Otu300	0.020433968024821	-0.0143249969167337	-0.00265550111490709
Otu301	0.00366873499816368	0.00145438097601065	0.0168999859568394
Otu303	0.0112081705558792	0.00444320727458171	0.0516303099272716
Otu304	-0.00898473097954055	0.0253517883973972	-0.00136132498491744
Otu305	0.0212303086503565	-0.00354247245763066	0.0269505795051886
Otu307	-0.00656928071568082	0.0281440916690577	0.00754335714057318
Otu308	0.014495324437047	-0.0036263510929458	0.0120758576782945
Otu309	0.0130520098638516	0.00619936341051686	-0.0504533804595664
Otu31	0.0521693665121692	-0.0299369278399501	-0.0550782905412551
Otu311	0.013066363920574	0.00387857785223319	0.00289474381563767
Otu312	0.00115606609151338	-0.0016840052583228	0.0167176506689368
Otu313	0.0227407775508165	-0.0122893349828954	-0.0195720981705366
Otu314	0.00769565404988693	-0.00236055866141998	0.00387079447590551
Otu315	0.025746882886839	-0.0077405711032131	0.0138665368107892
Otu316	0.0092393145336891	0.00274256870067405	0.00204689298183522
Otu318	-0.00232494417919988	0.00859969517507315	-0.00484684513617334
Otu32	0.00784932491176559	0.0267975538875007	-0.114152308109092
Otu320	0.00964251763346165	-0.00383021147548643	-0.000241512086493876
Otu321	0.0068182896063316	-0.00270836850769498	-0.00017077483409833
Otu322	0.0140457568720707	-0.00162151310189623	0.00712915236547247
Otu323	0.022774705057093	-0.0112188037258653	-0.0132469338397388
Otu324	0.0124546408847823	-0.00169013886431238	0.018695761492675
Otu325	0.00543376068610713	0.00899254868003911	-0.0200801932544993
Otu328	0.005730343649669	0.0101541282039319	0.00907106234841458
Otu329	-0.00445779004119449	0.0251632983457299	-0.00395173681111468
Otu33	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu331	0.0223609393122999	0.00881502967036498	-0.0027156743709825
Otu332	0.0234952268547452	-0.00443946602569878	-0.0217335737671767
Otu335	-0.00487059661283012	-0.00272104871649503	0.00215616849671836
Otu336	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu337	0.0155886156593493	-0.0117675696769145	-0.0329274053998984
Otu338	0.0207732286244653	0.00375298486396452	-0.000753033760268214
Otu339	0.0051250468308424	-0.0130419792631415	0.0118603168962218
Otu34	0.055559262871905	-0.0253545949603418	-0.0332306164217448
Otu340	0.0188945719150187	0.0037566993687332	0.0155478143175812
Otu341	0.00547386306993412	0.00166468396841574	-0.0283343171611719
Otu342	0.0387931443282016	-0.0122137947975963	0.0176774843405088
Otu343	0.0255314839740122	-0.00276960078934804	-0.00600647964884017
Otu344	8.64281581123236e-05	0.019076988116523	0.0121240977816461
Otu345	0.00200674612019088	-0.0165048459382016	0.0105407240759401
Otu347	0.0162076779094407	0.00259876384444536	0.0523306537374547
Otu348	0.0109832062572248	0.020607565443586	0.00153558252721574
Otu349	0.00361959627073307	0.020931005026079	0.00870511763806689
Otu35	0.037073943467298	-0.0141914460959681	0.00219417983121113
Otu351	0.0151659816975541	-0.00336048529408243	0.0151652327054071
Otu353	0.00876515318990633	-0.00417802132176143	-0.00428308139649771
Otu355	0.00631901360789609	-0.0013213571906037	0.00677863433249605
Otu356	-0.0269698276959366	0.102245228001475	0.0300300723028184
Otu357	0.00249700844627658	0.00953286772715716	0.0234765607082349
Otu358	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu359	-0.00237392845123914	0.0122947485867486	0.00166400292138849
Otu36	0.00491863901113473	-0.0520483947995979	-0.13050810952079
Otu360	0.00691779982300641	0.0171109242488183	-0.0157795334678792
Otu361	0.0167013304540344	-0.00663412087927585	-0.000418311204449355
Otu362	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu364	0.0056624792333365	0.00668918580704576	0.00879944548912074
Otu365	0.00697521036297318	0.0115918610281443	-0.0144895154112716
Otu366	0.0174823277682214	-0.00974834519759379	-0.0168013280577501
Otu368	0.00379766536934834	0.00441173573755275	-0.000690172040656992
Otu369	0.00190391263246616	-0.00598639454111	0.00351641813473425
Otu37	-0.0106507446766484	0.0173648115782553	-0.0027098600085756
Otu370	-0.00495732792497401	-0.00779476776045857	0.0113159176659662
Otu371	0.00657194747661455	0.00535936772357904	-0.00565381341719645
Otu372	-0.0122550788339987	-0.0149553147703248	0.00269975837488029
Otu373	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu374	0.0171170409408181	-0.00646932254311667	0.00149665441510927
Otu375	-0.00595687454509976	0.00180598282259634	0.00321800032747157
Otu376	-0.00367605951951114	0.0135973119681958	-0.00766353504820836
Otu377	-0.00308058808980817	0.0200691902452445	-0.00108066375941568
Otu378	0.00632710146778298	-0.00916779624947477	0.0200456406801152
Otu379	0.00309233272151965	0.00795850054080817	0.0183905509908436
Otu38	0.134195025642074	-0.0455542675965272	-0.171316687859443
Otu381	-0.00482885162675458	0.0133401778703637	-0.0147611078979378
Otu383	0.00013363185087867	-0.000821040327949471	0.015409259469494
Otu384	-0.00654750420872098	-0.00973531724087196	0.0116662288959252
Otu386	0.00293523398980271	0.0130152666579097	-0.00497268088454352
Otu387	0.0113833245676432	-0.00314011080338874	0.00777749521601292
Otu388	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu39	0.0322084918659977	-0.00391051473991912	0.0510345790260543
Otu390	0.0047001444675564	-0.00354805575569901	-0.00992798627558047
Otu391	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu393	0.0089364347451068	-0.00186868125969096	0.00958643660738381
Otu394	0.0113983075208995	-0.000892731529807624	0.0209270254913578
Otu395	0.00877831701239511	0.00745562750480027	0.00641032577816466
Otu396	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu398	0.0166643615323318	-0.0019498568684101	0.0268331740393163
Otu399	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu4	0.0366138904358232	-0.00657496315416219	-0.00411418594497623
Otu40	0.00351246746288025	0.03671161484651	0.00145276131138777
Otu400	0.00421701769693724	0.0117007822965034	-0.000556834490606272
Otu401	0.016104148385394	-0.00793289219136026	-0.00936699674800886
Otu402	0.00926732647675131	0.000282785508936988	-0.0122435872135751
Otu403	-0.00254202855600713	0.0267515789341004	0.00538356246756844
Otu404	0.00384569556947907	-0.00249244423772964	0.00733347245779068
Otu405	0.011934609798222	0.0097435403067415	-0.00185785978626814
Otu406	0.00157985965650568	0.00218610469090792	-0.0139999285116677
Otu407	0.016117674846287	0.00709022267192039	-0.0146475111992468
Otu41	0.0879282573260556	0.0207110272579129	-0.223626082570179
Otu410	-0.00641961725640507	0.00662193215514246	0.00443796495930768
Otu411	0.00467502981290367	0.00475954558382776	0.00335139726934685
Otu412	0.00418283902109	0.00860741256695462	0.00782268230868041
Otu414	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu415	-0.0019087763043605	0.0157347962208356	0.00136222940921182
Otu416	-0.00452995369715138	-0.00271887397150074	0.0326094604799466
Otu417	0.000906212869673722	0.00547078829935721	5.97574502968984e-05
Otu418	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu42	0.164118855836563	-0.0636974963332091	0.00652205613091422
Otu421	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu422	0.00844991076477052	-0.000623663922187018	0.0142396761166929
Otu423	0.0155745973546363	-0.00530495921735732	0.00475471570666602
Otu425	0.139594863669307	-0.0694999183655316	0.00469445548304365
Otu426	-0.00416431247329407	0.012039880100706	0.0159347441321314
Otu427	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu428	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu429	-0.00365158919614172	0.00116291818037644	0.0114737154295471
Otu43	-0.00251642632850332	0.114076251966286	-0.0635514225524545
Otu430	0.00245082017119653	0.0601578306776006	-0.0132647951922912
Otu431	0.00259950870774347	0.00495349593043851	-0.0013343853314802
Otu432	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu433	0.00664700805113113	-0.00501770856976545	-0.0140402928379799
Otu437	0.0148505488984577	-0.00176561384222314	0.0237492245803049
Otu438	0.00631901360789609	-0.0013213571906037	0.00677863433249605
Otu439	0.00876515318990633	-0.00417802132176143	-0.00428308139649771
Otu44	0.127737927058849	-0.0640058155722141	-0.130315829077636
Otu440	0.00851187881672147	-0.000452048983751043	0.0168800429250872
Otu441	0.0273290152465733	0.0216926839154705	0.106785591596156
Otu443	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu444	-0.00176254595740358	0.0587139078355387	0.0284913342420447
Otu445	0.000955524912751047	0.01103439870487	-0.00476162239462941
Otu446	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu447	-0.00135568646490654	0.00405289164519452	0.00929304669614458
Otu45	0.0715107267866022	0.0497424793688065	0.244967680935083
Otu450	-0.00328796758998485	0.0121618055488629	-0.00685447412629841
Otu451	0.0074315809246588	-0.0056099687266394	-0.0156975246048632
Otu452	0.0158182578098011	-0.00385287697062305	0.013787447759651
Otu453	-0.00422348982671198	0.00249314113732679	0.0112028172775146
Otu455	0.00769565404988693	-0.00236055866141998	0.00387079447590551
Otu456	0.00518837479115591	0.00205680530113168	0.0239001893440772
Otu457	0.017426299433864	-0.00643786319516055	0.000892619078661825
Otu458	0.00987445027889557	-0.000175521488962532	-0.013525998172828
Otu46	-0.0103062530808687	0.0553819718444961	-0.0315631028180831
Otu460	-0.00946520440075167	0.0176077792500926	-0.011577725852113
Otu463	0.00135152578733811	0.00726839986871049	0.0103715436883368
Otu464	0.00814088902072145	-0.00614541283695787	-0.0171957766461519
Otu465	0.00523485012391609	0.00777021538619846	0.00764743132780101
Otu466	0.00138882681780363	0.0122118070572099	0.0135782741600067
Otu467	0.00366873499816368	0.00145438097601065	0.0168999859568394
Otu468	0.0084725805551008	0.00335874899201608	0.0390288457659286
Otu469	0.00575647783143925	-0.00434546309020377	-0.0121592502742633
Otu470	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu471	0.00575647783143925	-0.00434546309020377	-0.0121592502742633
Otu472	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu474	0.00591581050812354	0.00525142298555677	0.00906703940082515
Otu475	0.0074315809246588	-0.0056099687266394	-0.0156975246048632
Otu476	-0.00164398379499242	0.00608090277443146	-0.00342723706314921
Otu477	0.00942521282960293	-0.00289108211419311	0.00474073568257617
Otu478	0.0016438930676513	-0.0111231902580995	-0.0129381210967695
Otu479	-0.00756465797501031	0.0105778814686003	-0.00761562892002828
Otu48	0.0074315809246588	-0.0056099687266394	-0.0156975246048632
Otu480	0.0068182896063316	-0.00270836850769498	-0.00017077483409833
Otu481	-0.0429763314974905	-0.00462910677766799	-0.0184820273583488
Otu482	0.0333854515730102	-0.0122741516461902	-0.030219032867627
Otu483	0.0136072608564126	-0.00357219399548	0.030422635779995
Otu484	0.0104464601716091	-0.00892059590216798	-0.0187673323465883
Otu485	0.00305616067256397	0.00253284701873245	-0.0133552233387297
Otu486	0.0077812290346105	0.00318982066023834	0.00131349861942696
Otu487	0.00669816305334307	0.00265532422589138	0.0308550117669383
Otu488	0.0177969086149839	-0.00801087206844783	-0.0259095017672714
Otu489	0.00710026865040305	0.00570861306088004	-0.000106109453597175
Otu49	0.0101656402238927	0.00138987091348424	-0.00372302775246166
Otu491	0.0199921791556053	-0.00738009291363953	0.00277442609097857
Otu492	0.00942521282960293	-0.00289108211419311	0.00474073568257617
Otu493	0.00575647783143925	-0.00434546309020377	-0.0121592502742633
Otu495	0.00814088902072145	-0.00614541283695787	-0.0171957766461519
Otu497	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu498	-0.000943550827280619	0.00454603802009183	-0.00241973058822332
Otu5	-0.177295996894143	0.0399911443160999	0.164741845641993
Otu50	-0.0473528456700361	0.0445153534203508	0.0121335006319419
Otu500	0.00154915217122372	0.0101008709943548	0.00360153793749818
Otu503	0.000906346895046675	0.00467734921062045	-0.0154040104166155
Otu504	-0.00542780444605125	-0.00400164366704422	0.023654848101937
Otu506	-0.00268670814501935	0.00205614239131894	0.0117682553362381
Otu507	-0.00573168224478541	0.00141962114262121	0.0136118470451502
Otu508	0.00588747629772832	-0.00720830961842441	0.00552008879481821
Otu51	0.0366656510218792	-0.00336581857218771	0.00150262666749311
Otu510	0.00631901360789609	-0.0013213571906037	0.00677863433249605
Otu512	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu513	-0.00138405495751869	0.00617541100775291	-0.00333805599156416
Otu514	0.00594694330781064	-0.000408564190105359	-0.00436328271324376
Otu515	0.00787462297021445	-0.00350577584219974	-0.00240203883278112
Otu516	0.00876515318990633	-0.00417802132176143	-0.00428308139649771
Otu518	0.00575647783143925	-0.00434546309020377	-0.0121592502742633
Otu519	-0.00818762489027436	0.012882162845915	-0.00891433716010464
Otu52	-0.0489949777799545	0.0854144119161673	0.020399270648972
Otu520	0.00357026708690275	-0.00139429072572458	-0.00100835347368445
Otu522	0.0298429525978785	0.0281818150220125	-0.00100731764068918
Otu523	0.00332350402556556	-0.00250885428488273	-0.00702014641898993
Otu524	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu525	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu528	0.00665641888477878	0.000385266868994954	0.016015005680736
Otu53	0.0585279663289469	-0.0185553194683335	0.068304092743703
Otu530	0.00109207688337062	0.0144193894510296	-0.00633055193066395
Otu531	0.00997051207669669	-0.00752656285464818	-0.0210604392569698
Otu533	0.0108906099417045	0.00568249266717121	-0.0121541403613419
Otu535	-0.0191555710141512	0.00170053178983845	0.0018757251103151
Otu536	0.0210754165893953	-0.00646465613586961	0.0106006072495992
Otu537	0.0227531457517612	0.00249759472335201	0.0316050625447689
Otu538	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu539	0.0464283072713672	-0.0172800837035609	-0.0646688782629481
Otu54	0.00368351577645424	0.0099820791307653	0.0203052599781872
Otu540	0.0361895223222588	0.0217218323592948	0.0387389422461833
Otu541	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu542	0.0133629334530753	-0.0172308917559762	0.0122344617830412
Otu543	-0.00866564934749618	-0.010575004488876	0.00190901745444302
Otu544	0.0277465297101512	0.00995626136132858	0.0356409231116237
Otu545	0.00311670498514089	0.00693052813819444	-0.00210978011368113
Otu546	0.0276631636951473	-0.00787835081242197	0.0764950215214138
Otu547	-0.0109905935266961	-0.00197530931380283	-0.00293782768173032
Otu55	-0.0138853747926658	0.0285941849911762	0.0125929709670065
Otu550	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu551	-0.00383019453952892	0.00903207513891065	0.00772365973742961
Otu552	0.00135152578733811	0.00726839986871049	0.0103715436883368
Otu553	0.00544164916434076	-0.00166916703687871	0.00273706502249221
Otu554	0.00406991074663106	0.0270656873118075	0.00305422671414579
Otu555	0.0021181451387752	0.000839687248004021	0.00975721144148214
Otu558	0.00631901360789609	-0.0013213571906037	0.00677863433249605
